Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,MWPL,MWPL_Diff,Close_Future,FUT_VOLUME,Open Interest,Expiry,Change in OI,Close_Diff,Position
2016-12-19,LAURUSLABS,428.0,489.9,498.0,475.0,480.4,481.92,17548335,329184,7808546,44.5,,,,,,,,,
2016-12-20,LAURUSLABS,480.4,482.8,489.45,465.7,473.7,476.44,2555044,60268,975045,38.16,,,,,,,,,
2016-12-21,LAURUSLABS,473.7,474.0,480.0,470.0,473.4,474.03,924077,29793,342215,37.03,,,,,,,,,
2016-12-22,LAURUSLABS,473.4,472.0,477.9,470.0,474.55,473.2,1126022,40873,757284,67.25,,,,,,,,,
2016-12-23,LAURUSLABS,474.55,474.95,478.0,471.1,475.65,474.16,418933,9460,249619,59.58,,,,,,,,,
2016-12-26,LAURUSLABS,475.65,475.0,477.0,452.2,455.2,459.0,447513,18688,219243,48.99,,,,,,,,,
2016-12-27,LAURUSLABS,455.2,457.5,491.4,453.3,481.25,479.75,1592573,46313,552667,34.7,,,,,,,,,
2016-12-28,LAURUSLABS,481.25,483.0,490.0,474.3,486.25,485.05,863731,22775,350240,40.55,,,,,,,,,
2016-12-29,LAURUSLABS,486.25,488.8,498.9,476.7,480.25,488.83,374148,10513,111958,29.92,,,,,,,,,
2016-12-30,LAURUSLABS,480.25,483.75,484.5,479.0,480.85,481.39,162852,4781,64617,39.68,,,,,,,,,
2017-01-02,LAURUSLABS,480.85,482.0,487.9,475.95,486.4,483.47,180715,5447,58776,32.52,,,,,,,,,
2017-01-03,LAURUSLABS,486.4,486.0,488.0,475.55,476.35,480.57,112271,4227,61714,54.97,,,,,,,,,
2017-01-04,LAURUSLABS,476.35,479.9,483.75,473.8,475.5,478.01,98207,2694,35200,35.84,,,,,,,,,
2017-01-05,LAURUSLABS,475.5,478.85,482.9,475.5,476.35,478.0,91011,2093,33905,37.25,,,,,,,,,
2017-01-06,LAURUSLABS,476.35,478.9,479.9,471.55,472.75,474.84,68114,1823,32903,48.31,,,,,,,,,
2017-01-09,LAURUSLABS,472.75,477.95,480.0,462.8,475.3,473.76,189603,5436,71772,37.85,,,,,,,,,
2017-01-10,LAURUSLABS,475.3,475.35,477.0,468.5,473.1,472.74,74058,1716,35568,48.03,,,,,,,,,
2017-01-11,LAURUSLABS,473.1,474.0,478.0,473.05,475.05,475.05,75403,7203,44720,59.31,,,,,,,,,
2017-01-12,LAURUSLABS,475.05,472.0,480.55,469.65,475.25,475.51,87298,4280,46610,53.39,,,,,,,,,
2017-01-13,LAURUSLABS,475.25,475.0,499.7,473.25,494.6,489.2,530944,14447,261463,49.24,,,,,,,,,
2017-01-16,LAURUSLABS,494.6,496.0,498.8,484.0,485.25,489.33,563681,4690,451648,80.12,,,,,,,,,
2017-01-17,LAURUSLABS,485.25,485.9,489.5,475.0,476.95,480.42,460810,3280,418489,90.82,,,,,,,,,
2017-01-18,LAURUSLABS,476.95,478.95,485.0,477.0,478.1,479.26,63404,2357,26266,41.43,,,,,,,,,
2017-01-19,LAURUSLABS,478.1,478.65,485.0,478.65,480.85,481.47,69362,2364,42164,60.79,,,,,,,,,
2017-01-20,LAURUSLABS,480.85,480.0,482.0,475.5,478.8,479.12,116019,2689,97351,83.91,,,,,,,,,
2017-01-23,LAURUSLABS,478.8,479.0,481.7,475.35,477.45,478.38,147543,1448,134696,91.29,,,,,,,,,
2017-01-24,LAURUSLABS,477.45,478.0,481.0,474.4,477.5,478.09,294418,2345,271586,92.25,,,,,,,,,
2017-01-25,LAURUSLABS,477.5,479.65,480.0,476.0,477.6,478.32,159465,3753,144537,90.64,,,,,,,,,
2017-01-27,LAURUSLABS,477.6,472.05,480.0,472.05,473.55,475.8,36344,1356,23849,65.62,,,,,,,,,
2017-01-30,LAURUSLABS,473.55,474.0,480.0,472.2,478.15,476.46,108444,5370,81902,75.52,,,,,,,,,
2017-01-31,LAURUSLABS,478.15,479.0,481.0,474.0,474.75,475.21,77920,5077,56274,72.22,,,,,,,,,
2017-02-01,LAURUSLABS,474.75,470.5,480.45,470.5,475.6,479.2,661974,5331,625249,94.45,,,,,,,,,
2017-02-02,LAURUSLABS,475.6,476.0,480.0,472.5,474.0,476.87,130918,3295,77235,58.99,,,,,,,,,
2017-02-03,LAURUSLABS,474.0,478.8,507.9,467.0,502.8,491.63,656304,21376,376186,57.32,,,,,,,,,
2017-02-06,LAURUSLABS,502.8,510.0,581.4,507.0,557.05,549.97,2674046,82039,902847,33.76,,,,,,,,,
2017-02-07,LAURUSLABS,557.05,558.0,585.0,542.5,559.85,563.92,1451372,41690,549261,37.84,,,,,,,,,
2017-02-08,LAURUSLABS,559.85,562.4,569.7,546.2,550.0,554.64,403719,11821,220801,54.69,,,,,,,,,
2017-02-09,LAURUSLABS,550.0,553.0,565.0,553.0,559.7,559.48,340189,10825,175559,51.61,,,,,,,,,
2017-02-10,LAURUSLABS,559.7,558.5,558.5,527.25,535.8,537.32,461865,17995,236438,51.19,,,,,,,,,
2017-02-13,LAURUSLABS,535.8,536.0,540.0,515.1,518.5,522.53,332256,10794,230621,69.41,,,,,,,,,
2017-02-14,LAURUSLABS,518.5,523.0,523.0,506.55,510.15,511.08,277506,11009,192425,69.34,,,,,,,,,
2017-02-15,LAURUSLABS,510.15,510.0,524.0,503.6,508.55,512.55,299656,12821,165421,55.2,,,,,,,,,
2017-02-16,LAURUSLABS,508.55,509.8,510.1,500.75,503.75,506.15,229236,4361,179880,78.47,,,,,,,,,
2017-02-17,LAURUSLABS,503.75,508.0,508.75,497.0,500.8,501.73,159237,4813,105808,66.45,,,,,,,,,
2017-02-20,LAURUSLABS,500.8,505.9,507.7,498.05,505.3,504.98,559326,3162,510465,91.26,,,,,,,,,
2017-02-21,LAURUSLABS,505.3,505.0,524.45,498.0,516.3,512.05,285360,7317,115090,40.33,,,,,,,,,
2017-02-22,LAURUSLABS,516.3,520.0,534.1,515.85,521.7,526.91,293748,8129,117655,40.05,,,,,,,,,
2017-02-23,LAURUSLABS,521.7,519.0,531.9,519.0,521.2,524.33,114821,7713,51052,44.46,,,,,,,,,
2017-02-27,LAURUSLABS,521.2,524.55,524.55,507.3,510.45,513.5,106887,3606,61484,57.52,,,,,,,,,
2017-02-28,LAURUSLABS,510.45,510.1,520.45,507.15,509.95,512.53,110441,3146,73171,66.25,,,,,,,,,
2017-03-01,LAURUSLABS,509.95,512.85,524.9,508.45,510.1,512.96,250431,7237,170294,68.0,,,,,,,,,
2017-03-02,LAURUSLABS,510.1,514.75,516.0,500.6,508.1,508.58,126700,5120,69131,54.56,,,,,,,,,
2017-03-03,LAURUSLABS,508.1,508.1,510.4,501.0,506.9,505.07,114596,2350,73581,64.21,,,,,,,,,
2017-03-06,LAURUSLABS,506.9,509.95,516.2,505.5,511.85,512.48,98381,2440,49127,49.94,,,,,,,,,
2017-03-07,LAURUSLABS,511.85,514.0,531.0,506.75,521.5,520.73,249155,7405,96734,38.82,,,,,,,,,
2017-03-08,LAURUSLABS,521.5,520.9,521.75,515.45,517.9,518.5,140143,1724,87647,62.54,,,,,,,,,
2017-03-09,LAURUSLABS,517.9,516.0,523.95,513.05,514.95,519.32,101095,4299,62149,61.48,,,,,,,,,
