Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2017-01-25,JSWSTEEL,196.15,354.29,2.3,302.85
2017-03-01,JSWSTEEL,189.8,1450.0,1.75,1466.67
2017-03-16,JSWSTEEL,192.45,452.0,1.86,292.0
2017-04-05,JSWSTEEL,195.8,1271.43,1.76,1242.86
2017-04-28,JSWSTEEL,199.0,488.0,1.5,112.0
2017-05-26,JSWSTEEL,198.85,1425.0,4.92,1650.0
2017-05-31,JSWSTEEL,193.85,528.57,1.47,521.43
2017-06-07,JSWSTEEL,195.4,248.39,2.15,445.16
2017-06-28,JSWSTEEL,197.55,194.12,1.06,429.41
2017-06-29,JSWSTEEL,205.35,1410.0,2.29,880.0
2017-08-10,JSWSTEEL,222.75,700.0,1.47,1137.5
2018-01-23,JSWSTEEL,294.05,206.45,1.11,-27.419999999999987
2018-02-22,JSWSTEEL,297.7,403.92,5.72,717.6499999999999
2018-08-03,JSWSTEEL,337.3,200.0,1.34,637.5
2018-08-30,JSWSTEEL,397.9,149.87,2.58,-82.86
2018-09-24,JSWSTEEL,400.45,240.48,1.41,95.23
2019-03-25,JSWSTEEL,278.8,8200.0,1.59,7700.0
2019-04-10,JSWSTEEL,288.55,470.0,1.21,740.0
2019-05-30,JSWSTEEL,276.6,578.95,1.67,300.0
2019-07-11,JSWSTEEL,267.3,276.12,1.38,-70.15
2019-08-29,JSWSTEEL,211.95,258.62,4.43,46.89999999999998
2019-09-24,JSWSTEEL,233.35,575.0,1.32,-25.0
2019-10-17,JSWSTEEL,222.95,352.94,1.25,-107.84
2019-11-29,JSWSTEEL,261.55,192.66,2.79,63.30000000000001
2019-12-13,JSWSTEEL,257.6,506.98,2.4,51.15999999999997
2020-03-18,JSWSTEEL,164.35,293.8,4.78,76.74000000000001
2020-04-08,JSWSTEEL,154.6,205.71,2.19,-49.28
2020-04-17,JSWSTEEL,177.3,440.54,1.58,-13.510000000000048
2020-05-28,JSWSTEEL,184.15,363.01,3.2,75.35000000000002
2020-07-06,JSWSTEEL,193.75,3600.0,3.4,3200.0
2020-07-13,JSWSTEEL,198.4,620.0,2.29,143.33000000000004
2020-07-15,JSWSTEEL,194.9,7300.0,1.71,1250.0
2020-08-07,JSWSTEEL,240.2,8300.0,1.16,3300.0
2020-09-18,JSWSTEEL,287.7,831.58,2.9,694.7399999999999
2021-01-18,JSWSTEEL,383.1,194.44,2.94,132.23000000000002
2021-01-29,JSWSTEEL,366.85,201.82,1.12,1.8199999999999927
2021-05-26,JSWSTEEL,682.2,89.02,1.88,-44.15
2021-05-27,JSWSTEEL,681.85,90.19,3.48,19.94
2021-07-12,JSWSTEEL,694.45,97.09,1.66,-16.510000000000005
2021-07-29,JSWSTEEL,748.4,68.53,2.45,-22.910000000000004
2021-07-30,JSWSTEEL,736.95,69.87,1.08,-22.710000000000008
2021-09-22,JSWSTEEL,678.55,86.47,1.28,9.769999999999996
2021-09-27,JSWSTEEL,648.65,81.08,1.83,166.22000000000003
2021-12-06,JSWSTEEL,642.85,117.84,4.01,70.41999999999999
2022-03-23,JSWSTEEL,704.4,78.95,1.26,-5.269999999999996
2022-04-11,JSWSTEEL,767.4,70.97,1.51,26.450000000000003
2022-04-12,JSWSTEEL,755.9,88.11,1.83,39.86
2022-05-24,JSWSTEEL,539.7,80.65,1.14,11.289999999999992
2022-05-31,JSWSTEEL,551.25,197.1,8.83,229.47
2023-08-31,JSWSTEEL,779.65,19.44,1.42,177.78
2023-09-15,JSWSTEEL,812.85,37.68,1.7,208.7
2024-03-22,JSWSTEEL,824.8,4.33,1.05,28.18
2024-05-31,JSWSTEEL,880.55,18.22,1.48,41.7
2024-12-20,JSWSTEEL,917.35,168.38,19.28,352.70000000000005
