Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2016-11-11,GRASIM,899.0,93.88,2.77,94.56
2016-11-24,GRASIM,810.25,1400.0,1.95,1850.0
2017-01-25,GRASIM,928.1,1100.0,3.34,490.48
2017-02-20,GRASIM,1055.35,151.67,1.74,138.33
2017-02-23,GRASIM,1024.9,122.7,6.15,95.39
2017-04-11,GRASIM,1088.35,126.98,1.24,69.85000000000001
2017-04-27,GRASIM,1152.2,102.82,1.28,77.46000000000001
2017-05-05,GRASIM,1192.1,150.0,1.41,85.0
2017-05-15,GRASIM,1172.8,461.54,1.16,430.7699999999999
2017-05-24,GRASIM,1097.85,18.71,1.17,15.5
2017-05-25,GRASIM,1097.3,132.39,8.52,107.61
2017-05-31,GRASIM,1155.05,135.18,11.69,123.45
2017-06-13,GRASIM,1121.9,59.23,1.56,60.77
2017-06-14,GRASIM,1116.7,244.74,1.52,155.26
2017-07-11,GRASIM,1257.6,120.83,1.18,125.0
2017-07-21,GRASIM,1061.1,1100.0,1.27,714.29
2017-08-22,GRASIM,1114.25,205.0,1.09,340.0
2017-09-15,GRASIM,1240.1,188.89,14.49,139.68
2017-09-26,GRASIM,1130.45,173.58,2.08,218.87
2018-01-15,GRASIM,1242.85,89.83,2.16,93.22
2018-04-25,GRASIM,1062.35,270.37,1.71,362.96
2018-05-02,GRASIM,1095.75,245.07,3.65,269.01000000000005
2018-05-31,GRASIM,1039.8,77.78,1.48,104.94
2018-09-26,GRASIM,1044.9,125.0,1.1,180.56
2018-09-27,GRASIM,1025.5,590.0,1.25,660.0
2018-10-31,GRASIM,833.55,188.46,2.2,93.59
2019-01-09,GRASIM,835.3,1359.09,5.67,1218.18
2019-01-31,GRASIM,721.0,123.91,2.78,77.53999999999999
2020-03-03,GRASIM,700.05,476.0,1.77,-122.0
2020-04-09,GRASIM,530.55,202.53,1.04,-70.88
2020-04-13,GRASIM,544.5,306.67,1.8,-66.67000000000002
2020-04-21,GRASIM,509.55,281.67,1.67,-3.340000000000032
2020-04-22,GRASIM,510.4,480.0,1.44,0.0
2020-05-19,GRASIM,511.85,448.08,2.22,-21.159999999999968
2020-09-08,GRASIM,677.1,263.89,1.14,-105.55999999999996
2020-10-09,GRASIM,745.1,225.0,1.32,-75.0
2020-10-12,GRASIM,744.7,233.33,1.88,-1.2300000000000182
2020-11-27,GRASIM,875.75,210.56,3.54,38.74000000000001
2021-02-04,GRASIM,1188.5,106.06,1.13,-37.58
2021-05-27,GRASIM,1417.15,204.82,5.22,109.64
2021-10-07,GRASIM,1592.0,4500.0,4.83,5160.0
2022-01-05,GRASIM,1747.05,132.86,1.03,14.279999999999973
2022-03-17,GRASIM,1619.85,126.57,3.19,96.51000000000002
2022-08-23,GRASIM,1595.45,80.47,1.67,50.0
2024-02-29,GRASIM,2191.4,49.64,1.11,30.22
2024-03-15,GRASIM,2197.1,92.47,3.45,93.01
2024-06-05,GRASIM,2304.85,43.18,1.7,21.21
2024-06-21,GRASIM,2466.15,137.59,3.36,100.71
2024-06-27,GRASIM,2637.6,49.8,3.77,0.1300000000000025
2024-07-11,GRASIM,2801.6,28.62,1.27,14.139999999999995
2024-07-12,GRASIM,2843.75,32.18,1.41,37.62
2024-07-15,GRASIM,2803.75,68.83,1.06,68.83
2024-08-12,GRASIM,2571.1,58.24,1.27,16.46999999999999
2024-11-13,GRASIM,2502.9,35.75,1.42,43.58
2025-01-24,GRASIM,2490.75,29.29,1.19,20.5
2025-03-21,GRASIM,2469.4,36.54,1.4,53.2
2025-04-08,GRASIM,2590.05,39.37,1.19,54.330000000000005
