Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2015-01-01,COROMANDEL,16445,463,8346,41.54,37.31,10.18,Low,Low,Low,,-0.65,-0.67,-0.92,70.65,72.83,-2.1799999999999926,High,,Neutral,Low,Medium,Low,307.37,307.25,,,,,-0.84,,,0.0,308.55,308.45,310.5,304.35,307.29,,,,,,,6.15,,,,,,,Neutral,,,,5.78,,,,,0.0,,,0.0,0.0,,,False,,,False,,9.707776758623158,,35.518358531317496,,,5.78,5.78,False,LL,HH Sweep,BoS,,Downtrend,
2015-01-02,COROMANDEL,339757,2318,319713,297.56,1520.0,410.82,Very High,High,Low,,0.41,-0.05,-0.81,-50.62,6.17,-56.79,Low,-5.7,Neutral,Very High,Very High,Very High,303.4,301.55,,,,,-0.62,,,0.0,307.25,306.5,309.75,298.9,306.17,,,,,2.65,8.2,10.85,False,0.0,NoSwipe,Bearish,-0.0187259085491486,-5.699999999999989,Neutral,,,,13.51,133.74,,,,-0.1,,Sell,-0.1299999999999954,-0.03,2.65,2.65,False,8.2,8.2,False,-5.699999999999989,12.735985935185983,-72.59511983055997,146.57333908541847,-1.677669628587487e-05,-0.0313179982012769,10.42,9.97,True,,,,,,
2015-01-05,COROMANDEL,27915,929,16466,43.55,36.92,15.22,Low,Low,Low,,-0.62,-0.65,-0.89,69.66,73.03,-3.3700000000000045,High,1.65,Neutral,Low,Medium,Low,303.78,303.2,,,,,-0.89,,,0.0,301.55,301.5,306.65,301.5,303.74,,,,,1.7,3.45,5.15,False,0.0,,Bullish,0.0054568138712207,1.6499999999999773,Neutral,,,,5.83,-56.85,,,,-0.07,,Sell,-0.1099999999999568,-0.04,2.02,2.15,False,5.03,5.64,False,1.6499999999999773,10.23691945774446,16.890917105278128,30.04843918191604,5.910800644814535e-05,0.0181818268086955,8.24,8.35,False,,,,,,
2015-01-06,COROMANDEL,102491,3844,64442,56.52,41.18,27.14,Low,Low,Low,,-0.46,-0.51,-0.72,63.89,70.83,-6.939999999999998,High,0.3,Neutral,Medium,Medium,Medium,304.43,303.5,,,,,-0.68,,,0.0,303.2,301.0,309.7,300.1,305.17,,,,,3.4,6.2,9.6,True,1.0,CandleHighSwipe,Bullish,0.0009889567313363,0.3000000000000113,Neutral,,,,2.78,-52.32,,,,-0.04,,Sell,-0.0900000000000318,-0.05,2.81,2.61,True,5.7,5.86,False,0.3000000000000113,11.537530268827478,3.4612590806483747,26.662591050988556,2.927086280746713e-06,0.000900431602666,5.97,6.59,False,,,,,,
2015-01-07,COROMANDEL,64535,2040,43152,56.6,43.1,23.85,Low,Low,Low,,-0.53,-0.58,-0.83,63.86,69.88,-6.019999999999996,High,-0.5,Neutral,Medium,Medium,Medium,304.02,303.0,,,,,-0.81,,,0.0,303.5,301.4,308.0,301.05,303.19,,,,,1.95,5.0,6.95,False,0.0,,Bullish,-0.0016488049901841,-0.5,Neutral,,,,4.55,63.67,,,,-0.03,,Sell,-0.0900000000000318,-0.06,2.35,2.42,False,5.33,5.59,False,-0.5,11.074962991269288,-5.537481495634644,31.63480392156863,-7.74773378786705e-06,-0.0027144517135463,5.43,6.04,False,,,,,,
2015-01-08,COROMANDEL,158401,515,151260,475.0,130.0,72.63,High,Medium,Low,,-0.16,-0.4,-0.92,17.39,43.48,-26.09,Medium,0.15,Neutral,Very High,High,Very High,303.37,303.15,,,,,-0.99,,,0.0,303.0,304.0,305.0,301.95,303.52,,,,,1.2,1.85,3.05,False,0.0,,Bearish,0.0004949270083711,0.1499999999999772,Neutral,,,,100.84,2116.26,,,,-0.02,,Sell,-0.0899999999999749,-0.07,1.76,2.13,False,3.53,4.6,False,0.1499999999999772,11.972885071473849,1.7959327607208049,307.5747572815534,9.469637186632488e-07,0.0034872480790695,40.29,29.08,True,,,,,Downtrend,
2015-01-09,COROMANDEL,524959,991,507493,184.76,387.1,109.52,Very High,Very High,Low,,1.05,0.31,-0.89,-117.98,-34.83,-83.15,Low,0.65,Neutral,High,Very High,Very High,303.03,303.8,,,,,-0.89,,,0.0,303.15,302.0,305.25,300.05,303.03,,,,,3.75,1.45,5.2,True,0.08,BothHighLowSwipe,Bullish,0.0021418576439327,0.6500000000000341,Neutral,,,,101.87,1.02,,,,0.01,,Buy,-0.0500000000000113,-0.06,2.77,2.47,True,2.47,3.85,False,0.6500000000000341,13.171075443286073,8.561199038136397,529.7265388496468,1.2381919349892735e-06,0.0086389495843959,62.09,45.32,True,,,,,Downtrend,
2015-01-12,COROMANDEL,37950,565,32181,62.5,44.44,28.9,Low,Low,Low,,-0.56,-0.63,-0.91,61.54,69.23,-7.690000000000005,High,-4.4,Neutral,Medium,Medium,Medium,300.83,299.4,,,,,-0.81,,,0.0,303.8,304.05,305.0,298.1,300.99,,,,,1.3,5.6,6.9,False,0.0,NoSwipe,Bearish,-0.0145891181761443,-4.400000000000034,Neutral,,,,9.73,-90.45,,,,-0.14,,Sell,-0.2400000000000091,-0.1,2.03,2.25,False,4.05,4.23,False,-4.400000000000034,10.544024782823776,-46.39370904442497,67.16814159292035,-0.0001159420289855,-0.0821127593706636,43.93,37.9,True,,,,,Downtrend,
2015-01-13,COROMANDEL,22819,717,13544,42.86,36.36,15.17,Low,Low,Low,,-0.63,-0.66,-0.9,70.0,73.33,-3.3299999999999983,High,-2.25,Neutral,Low,Medium,Low,298.45,297.15,,,,,-0.78,,,0.0,299.4,299.7,302.85,295.35,299.11,,,,,1.8,5.7,7.5,False,0.0,NoSwipe,Bearish,-0.0075434101728584,-2.25,Neutral,,,,4.24,-56.42,,,,-0.31,,Sell,-0.4800000000000182,-0.17,1.91,2.17,False,4.88,4.53,True,-2.25,10.035348801246425,-22.579534802804456,31.825662482566248,-9.860204215785092e-05,-0.0314916803386394,30.35,31.24,False,,,,,Downtrend,
2015-01-14,COROMANDEL,32213,919,24247,50.85,39.06,23.19,Low,Low,Low,,-0.59,-0.64,-0.89,66.29,71.91,-5.61999999999999,High,-0.25,Neutral,Medium,Medium,Medium,297.48,296.9,,,,,-0.87,,,0.0,297.15,295.8,300.55,295.0,297.95,,,,,1.9,3.65,5.55,True,0.12,CandleLowSwipe,Bullish,-0.0008416800429555,-0.25,Neutral,,,,6.32,49.06,,,,-0.38,,Sell,-0.6499999999999773,-0.27,1.91,2.13,False,4.26,4.36,False,-0.25,10.380125376764877,-2.5950313441912187,35.052230685527746,-7.760841896128892e-06,-0.0028237555431895,22.2,26.52,False,,,,,Downtrend,
