Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2010-01-04,TATAPOWER,306173,,216780,14.08,10.91,22.51,Low,Low,,Very High,-0.71,-0.55,-0.61,116.39,90.16,26.230000000000004,High,,Neutral,Low,Low,Low,,1389.4,,1391.9,,2.5,0.72,,5200.0,0.0,1381.45,1386.0,1399.95,1384.2,1390.34,1273400.0,2010-01-28,,Undecisive,,,15.75,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,12.631905580656182,,,,,,,False
2010-01-05,TATAPOWER,410552,,250525,12.86,12.96,0.78,Low,Low,,Very High,-0.7,-0.54,-0.61,114.75,88.52,26.230000000000004,High,20.25,Low Supply,Low,Medium,Low,,1409.65,22.149999999999864,1414.05,0.13000000000000012,4.399999999999864,2.61,,35400.0,0.0,1389.4,1396.0,1430.0,1392.95,1409.29,1308800.0,2010-01-28,,LongBuildUp,16.7,20.35,37.05,False,0.0,NoSwipe,Bullish,0.014469447349670261,20.25,Low Supply,,,,,,,,,0.37,,Buy,0.459999999999809,0.09,16.7,16.7,False,20.35,20.35,False,20.25,12.925257874638891,261.73647196143753,,4.9323837175315185e-05,,,,False
2010-01-06,TATAPOWER,844120,,519944,4.69,17.31,269.08,Low,Low,,Low,-0.64,-0.52,-0.61,104.92,85.25,19.67,High,65.4,Low Supply,Low,Medium,Very High,,1475.05,56.850000000000136,1470.9,-0.6200000000000001,-4.149999999999864,6.95,,37400.0,0.0,1409.65,1410.0,1496.0,1410.0,1455.22,1346200.0,2010-01-28,,LongBuildUp,65.05,20.95,86.0,False,0.0,NoSwipe,Bullish,0.04535044089601925,65.39999999999986,Low Supply,,,,,,,,,2.01,,Buy,2.6099999999999,0.6,48.93,42.03,True,20.75,20.67,True,65.39999999999986,13.646049943566249,892.4516663092309,,7.747713595223412e-05,,,,False
2010-01-07,TATAPOWER,530331,,290940,11.59,15.09,30.2,Low,Low,,Low,-0.69,-0.53,-0.61,113.11,86.89,26.22,High,6.1,Low Supply,Low,Medium,Medium,,1481.15,6.399999999999864,1477.3,0.030000000000000027,-3.8500000000001364,4.38,,64400.0,0.0,1475.05,1480.0,1502.0,1445.0,1484.56,1410600.0,2010-01-28,,LongBuildUp,36.15,22.0,57.0,True,0.0,CandleHighSwipe,Doji,0.00412692555150862,6.100000000000136,Low Supply,,,,,,,,,2.52,,Buy,3.75,1.23,41.63,39.88,True,21.46,21.19,True,6.100000000000136,13.18125661889355,80.40566537525245,,1.1502250481303443e-05,,,,False
2010-01-08,TATAPOWER,377996,,280630,11.59,12.96,11.82,Low,Low,,Low,-0.69,-0.54,-0.61,113.11,88.52,24.590000000000003,High,-0.8,Low Demand,Low,Medium,Low,,1480.35,-1.75,1475.55,-0.06999999999999999,-4.7999999999999545,1.82,,-47600.0,0.0,1481.15,1485.0,1493.0,1464.8,1485.15,1363000.0,2010-01-28,,LongUnwinding,15.55,12.65,28.2,False,0.0,,Bearish,-0.0005402667698533037,-0.8000000000001819,Low Demand,,,,,,,,,2.42,,Buy,4.25,1.83,27.72,32.9,False,16.76,18.54,False,-0.8000000000001819,12.842638892535152,-10.274111114030458,,-2.116424512429184e-06,,,,False
2010-01-11,TATAPOWER,461823,,333963,10.29,12.96,25.95,Low,Low,,Very High,-0.68,-0.54,-0.61,111.48,88.52,22.960000000000008,High,-0.35,Low Supply,Low,Medium,Medium,,1480.0,7.25,1482.8,0.51,2.7999999999999545,3.89,,31800.0,0.0,1480.35,1485.1,1517.7,1466.2,1495.65,1394800.0,2010-01-28,,LongBuildUp,13.8,37.7,51.5,True,1.67,CandleHighSwipe,Bearish,-0.0002364585279650555,-0.34999999999990905,Low Supply,,,,,,,,,2.1,,Buy,4.460000000000036,2.36,20.54,28.32,False,27.57,23.63,True,-0.34999999999990905,13.042936979772737,-4.565027942919271,,-7.578661088770136e-07,,,,False
2010-01-12,TATAPOWER,383887,,230355,12.86,12.96,0.78,Low,Low,,Low,-0.7,-0.54,-0.61,114.75,88.52,26.230000000000004,High,9.1,Low Supply,Low,Medium,Low,,1489.1,2.3500000000001364,1485.15,-0.44999999999999996,-3.949999999999818,3.69,,-25200.0,0.0,1480.0,1509.4,1509.4,1460.1,1488.34,1369600.0,2010-01-28,,ShortCovering,29.0,20.3,49.3,True,0.41,CandleLowSwipe,Bearish,0.0061298228379991215,9.099999999999909,Low Supply,,,,,,,,,2.06,,Buy,4.930000000000064,2.87,24.83,28.46,False,23.88,22.84,True,9.099999999999909,12.858103517430372,117.00874200861522,,2.370489232508501e-05,,,,False
2010-01-13,TATAPOWER,138627,,56550,17.57,10.91,37.91,Low,Low,,Very High,-0.74,-0.55,-0.61,121.31,90.16,31.150000000000006,Very High,0.75,Low Supply,Medium,Low,Medium,,1489.85,7.649999999999864,1492.8,0.47000000000000003,2.9500000000000455,1.38,,-8400.0,0.0,1489.1,1480.0,1498.8,1475.6,1487.74,1361200.0,2010-01-28,,ShortCovering,14.25,8.95,23.2,False,0.0,,Bullish,0.000503533134725842,0.75,Low Supply,,,,,,,,,1.86,,Buy,5.199999999999818,3.34,19.5,25.81,False,16.35,19.84,False,0.75,11.839542151960677,8.879656613970507,,5.410201475902962e-06,,,,False
2010-01-14,TATAPOWER,500666,,345319,10.29,12.96,25.95,Low,Low,,Very High,-0.68,-0.54,-0.61,111.48,88.52,22.960000000000008,High,-33.45,Low Demand,Low,Medium,Medium,,1456.4,-34.049999999999955,1458.75,-0.029999999999999805,2.349999999999909,4.58,,-22000.0,0.0,1489.85,1495.0,1506.6,1447.35,1461.19,1339200.0,2010-01-28,,LongUnwinding,9.05,50.2,59.25,True,0.54,CandleHighSwipe,Bearish,-0.022707806429607125,-33.44999999999982,Low Demand,,,,,,,,,0.25,,Buy,3.650000000000091,3.4,14.25,22.95,False,33.34,25.96,True,-33.44999999999982,13.123694491079299,-438.98758072660013,,-6.681100773769304e-05,,,,False
2010-01-15,TATAPOWER,195698,,122416,16.44,10.91,33.64,Low,Low,,Low,-0.73,-0.55,-0.61,119.67,90.16,29.510000000000005,High,0.2,Low Demand,Medium,Low,Medium,,1456.6,-3.25,1455.5,-0.23,-1.099999999999909,1.41,,-1000.0,0.0,1456.4,1456.4,1468.0,1444.5,1457.94,1338200.0,2010-01-28,,LongUnwinding,12.1,11.6,23.5,False,0.0,NoSwipe,Doji,0.00013731548253659298,0.1999999999998181,Low Demand,,,,,,,,,-0.71,,Sell,2.509999999999991,3.22,13.18,21.24,False,22.45,23.22,False,0.1999999999998181,12.184327933607879,2.4368655867193594,,1.0219828511268286e-06,,,,False
