Date,Symbol,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,Volume,Trades,Deliverable Volume,DeiiveryToTrade,%Deliverble,Z-ScoreDelVolume,DeliveryStatus,Trades_Diff,MWPL,MWPL_Diff,Close,Close_Diff,Close_Future,FuturePremium,Change in OI,OI_CUMI,OI_Rank,Position,BuyingPressure,SellingPressure,fluctuates,Change,Return,Volatility,Expected Change,Magnitude,Abs Magnitude,EWMA20BUYPRE,EWMA50BUYPRE,EWMA20SELLPRE,EWMA50SELLPRE,EWMA20_DEL,EWMA50_DEL,EWMA20_VOL,EWMA50_VOL,EWMA20_OI,EWMA50_OI,DEL2TRADE20,DEL2TRADE50
2022-01-04,AMARAJABAT,638.05,640.95,642.15,631.2,636.58,8255000,2022-01-27,595552.0,20970.0,291676.0,,48.980000000000004,0.5,,,42.46,0.08,636.45,-0.4499999999999318,639.7,3.25,-49000,-49000,,LongUnwinding,5.25,5.7,1.72,,,,,,,5.25,5.25,5.7,5.7,291676.0,291676.0,595552.0,595552.0,8255000.0,8255000.0,28.4,28.4
2022-01-05,AMARAJABAT,636.45,636.9,639.15,632.2,635.14,8164000,2022-01-27,543269.0,15650.0,261999.0,-10.17,48.230000000000004,0.33,95.0,61.0,42.38,-0.08,634.6,-1.900000000000091,637.8,3.199999999999932,-91000,-140000,203.0,LongUnwinding,3.4,7.55,1.09,-1.8500000000000227,-0.0029109811673482255,,,,,4.28,4.31,6.67,6.64,276095.57,276540.73,568103.43,568887.67,8207225.0,8208590.0,31.71,31.62
2022-01-06,AMARAJABAT,634.6,632.0,637.85,626.1,632.8,8356000,2022-01-27,1222060.0,26633.0,555217.0,111.92,45.43,2.06,232.0,225.0,40.28,-2.1,633.8,-0.6499999999999773,637.15,3.3500000000000227,192000,52000,27.0,ShortBuildUp,7.7,5.35,1.85,-0.8000000000000682,-0.0012614318922752332,,,,,5.54,5.48,6.19,6.19,378587.29,373172.78,808232.36,795377.64,8261854.29,8259704.97,36.92,36.57
2022-01-07,AMARAJABAT,633.8,638.0,639.0,629.0,634.01,8481000,2022-01-27,581774.0,18346.0,212704.0,-61.69,36.559999999999995,0.03,7.0,45.0,39.01,-1.27,629.9,-4.199999999999932,632.95,3.050000000000068,125000,177000,155.0,ShortBuildUp,3.8,9.1,1.58,-3.8999999999999773,-0.006172370628936719,,,,,5.03,5.04,7.03,6.97,330699.35,330617.11,742857.33,738730.82,8325118.27,8318391.51,35.41,35.28
2022-01-10,AMARAJABAT,629.9,633.2,638.0,631.0,634.78,8474000,2022-01-27,695224.0,18639.0,406903.0,91.3,58.53,1.18,224.0,162.0,38.95,-0.06,635.8,5.849999999999909,638.8,3.0,-7000,170000,108.0,ShortCovering,6.8,3.2,1.11,5.899999999999977,0.00932297184881925,,,,,5.46,5.42,6.1,6.15,349132.36,347118.77,731335.23,729319.71,8361131.49,8352051.71,35.87,35.72
2022-01-11,AMARAJABAT,635.8,636.0,639.45,633.0,636.02,8390000,2022-01-27,533868.0,17764.0,200482.0,-50.73,42.28,-0.04,23.0,114.0,38.23,-0.72,634.3,-1.8999999999999773,636.9,2.6000000000000227,-84000,86000,249.0,LongUnwinding,3.3,5.15,1.01,-1.5,-0.002362019836851026,,,,,5.01,5.03,5.9,5.97,317773.93,320171.56,689678.67,693401.86,8367221.43,8359025.41,34.64,34.68
2022-01-12,AMARAJABAT,634.3,637.65,638.0,630.15,633.58,8576000,2022-01-27,591558.0,17957.0,217528.0,8.5,36.77,0.06,150.0,159.0,36.48,-1.75,631.35,-3.1000000000000227,633.8,2.449999999999932,186000,272000,25.0,ShortBuildUp,1.2,8.1,1.24,-2.949999999999932,-0.004661644755161731,,,,,4.29,4.41,6.32,6.31,298819.9,303691.2,671126.48,677049.9,8406696.29,8393862.66,34.32,34.4
2022-01-13,AMARAJABAT,631.35,635.0,645.1,630.05,637.76,8447000,2022-01-27,592032.0,16828.0,231925.0,6.62,39.17000000000001,0.15,147.0,109.0,36.76,0.28,642.8,10.25,644.05,1.25,-129000,143000,76.0,ShortCovering,12.75,2.3,2.38,11.449999999999932,0.01797324997866756,,,,,5.75,5.61,5.62,5.74,287256.78,293415.38,657454.6,664876.64,8413662.99,8401471.11,34.47,34.51
2022-01-14,AMARAJABAT,642.8,645.0,650.8,637.0,643.44,9014000,2022-01-27,1271804.0,36399.0,401194.0,72.98,31.55,1.15,220.0,236.0,28.59,-8.17,639.05,-3.75,640.3,1.25,567000,710000,10.0,ShortBuildUp,9.0,11.75,2.15,-3.75,-0.005850935285634407,,,,,6.27,6.05,6.61,6.52,305532.87,307394.26,755999.25,743595.04,8509959.98,8480916.03,34.55,34.57
2022-01-17,AMARAJABAT,639.05,642.0,664.6,640.7,657.55,8904000,2022-01-27,2541854.0,61683.0,670351.0,67.09,26.369999999999997,2.74,214.0,224.0,21.14,-7.45,657.65,18.15000000000009,658.45,0.8000000000000682,-110000,600000,99.0,ShortCovering,20.65,6.95,3.74,18.600000000000023,0.028690176337065054,,,,,8.44,7.78,6.66,6.57,360471.32,350563.56,1024933.5,957476.14,8569298.99,8531236.74,35.55,35.36
