Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2010-01-04,POWERGRID,2448797,,1282664,85.96,92.73,7.88,Low,Low,,Low,-0.57,-0.55,-1.06,53.77,51.89,1.8800000000000023,High,,Neutral,High,High,Low,,112.4,,112.0,,-0.4000000000000057,-0.44,,80850.0,-0.0,110.15,110.2,113.15,110.1,112.1,11742500.0,2010-01-28,,Undecisive,,,3.05,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,14.71110744152275,,,,,,,False,HH,LL Sweep,BoS,,Uptrend,
2010-01-05,POWERGRID,2460791,,1089133,76.67,92.73,20.95,Low,Low,,Low,-0.6,-0.55,-1.06,56.6,51.89,4.710000000000001,Very High,0.35,Low Supply,High,High,Medium,,112.75,0.4000000000000057,112.4,0.0499999999999999,-0.3499999999999943,-0.75,,517825.0,-0.0,112.4,113.0,114.4,112.25,113.29,12260325.0,2010-01-28,,LongBuildUp,0.5,1.65,2.15,True,1.11,CandleHighSwipe,Bearish,0.0031090409231966,0.3499999999999943,Low Supply,,,,,,,,,0.01,,Buy,0.0100000000000051,0.0,0.5,0.5,False,1.65,1.65,False,0.3499999999999943,14.715993400939569,5.150597690328765,,1.4223068923772653e-07,,,,False,,,,,,
2010-01-06,POWERGRID,3121853,,1553083,100.0,116.33,16.33,Low,Medium,,Low,-0.53,-0.49,-1.06,50.0,46.23,3.770000000000003,High,0.8,Low Supply,High,High,Medium,,113.55,0.3999999999999915,112.8,-0.35,-0.75,-1.0,,3850.0,-0.0,112.75,113.6,114.4,113.0,113.79,12264175.0,2010-01-28,,LongBuildUp,0.55,0.85,1.4,False,0.0,,Bearish,0.0070702901687793,0.7999999999999972,Low Supply,,,,,,,,,0.02,,Buy,0.0299999999999869,0.01,0.53,0.53,False,1.12,1.22,False,0.7999999999999972,14.953937293747178,11.9631498349977,,2.562580621188753e-07,,,,False,,,,,,
2010-01-07,POWERGRID,2551021,,1128681,79.66,96.3,20.89,Low,Low,,Low,-0.59,-0.54,-1.06,55.66,50.94,4.719999999999999,Very High,1.0,Low Supply,High,High,Medium,,114.55,1.0,113.8,0.01,-0.75,-0.61,,373450.0,-0.0,113.55,113.9,115.25,112.7,114.05,12637625.0,2010-01-28,,LongBuildUp,1.85,0.7,2.55,False,0.0,NoSwipe,Bullish,0.0087681403479376,1.0,Low Supply,,,,,,,,,0.06,,Buy,0.0799999999999983,0.02,1.29,1.01,True,0.88,1.02,False,1.0,14.752004229155922,14.752004229155922,,3.919999090560211e-07,,,,False,,,,,,
2010-01-08,POWERGRID,2143102,,1018179,73.77,82.76,12.19,Low,Low,,Low,-0.61,-0.58,-1.06,57.55,54.72,2.8299999999999983,High,0.3,Low Supply,High,High,Medium,,114.85,0.3500000000000085,114.15,0.0499999999999999,-0.6999999999999886,-0.88,,-113575.0,-0.0,114.55,115.1,115.8,114.05,115.01,12524050.0,2010-01-28,,ShortCovering,0.8,0.95,1.75,True,0.48,CandleHighSwipe,Bearish,0.0026155202356026,0.2999999999999971,Low Supply,,,,,,,,,0.08,,Buy,0.1200000000000045,0.04,1.03,0.95,True,0.92,1.0,False,0.2999999999999971,14.5777648701499,4.3733294610449285,,1.3998400449441848e-07,,,,False,,,,,,
2010-01-11,POWERGRID,1710732,,858018,68.25,68.25,0.0,Low,Low,,Low,-0.63,-0.63,-1.06,59.43,59.43,0.0,High,0.05,Low Supply,Medium,High,,,114.9,0.5999999999999943,114.75,0.49,-0.1500000000000056,-0.92,,209825.0,-0.0,114.85,116.0,116.25,114.6,115.35,12733875.0,2010-01-28,,LongBuildUp,0.3,1.35,1.65,True,0.39,CandleOpenHighSwipe,Bearish,0.0004352557196023,0.0500000000000113,Low Supply,,,,,,,,,0.08,,Buy,0.1400000000000005,0.06,0.65,0.79,False,1.14,1.09,True,0.0500000000000113,14.35243190705838,0.7176215953530822,,2.9227254765802808e-08,,,,False,,,,,Uptrend,
2010-01-12,POWERGRID,1445189,,649501,58.21,63.08,8.37,Low,Low,,Low,-0.67,-0.65,-1.06,63.21,61.32,1.8900000000000008,High,-1.65,Low Demand,Medium,High,Low,,113.25,-1.5,113.25,0.1299999999999999,0.0,-0.56,,-215600.0,-0.0,114.9,114.2,115.5,112.8,114.06,12518275.0,2010-01-28,,LongUnwinding,0.45,2.25,2.7,False,0.0,NoSwipe,Bearish,-0.0144644204915662,-1.6500000000000057,Low Demand,,,,,,,,,0.01,,Buy,0.0799999999999983,0.07,0.55,0.72,False,1.7,1.37,True,-1.6500000000000057,14.18375066682339,-23.403188600258677,,-1.1417191799826912e-06,,,,False,,,,,Uptrend,
2010-01-13,POWERGRID,1868773,,705643,60.61,73.77,21.71,Low,Low,,Low,-0.66,-0.61,-1.06,62.26,57.55,4.710000000000001,Very High,1.7,Low Supply,Medium,High,Medium,,114.95,1.6500000000000057,114.9,-0.04,-0.0499999999999971,-0.22,,259875.0,-0.0,113.25,113.25,115.5,111.8,114.31,12778150.0,2010-01-28,,LongBuildUp,3.15,0.55,3.7,True,0.87,CandleLowSwipe,Bullish,0.0148994868460468,1.7000000000000028,Low Supply,,,,,,,,,0.04,,Buy,0.1199999999999903,0.08,1.86,1.18,True,1.12,1.19,False,1.7000000000000028,14.440792623737702,24.54934746035413,,9.096878004979752e-07,,,,False,,,,,Uptrend,
2010-01-14,POWERGRID,3795356,,1653973,107.84,152.38,41.3,Low,Medium,,Medium,-0.51,-0.42,-1.06,48.11,39.62,8.490000000000002,Very High,2.4,Low Supply,High,Very High,High,,117.35,2.549999999999997,117.45,0.1300000000000003,0.1000000000000085,-0.31,,775775.0,-0.0,114.95,115.5,118.5,115.05,117.03,13553925.0,2010-01-28,,LongBuildUp,2.3,1.15,3.45,False,0.0,NoSwipe,Bullish,0.020663671087842,2.3999999999999915,Low Supply,,,,,,,,,0.14,,Buy,0.25,0.11,2.08,1.37,True,1.14,1.18,False,2.3999999999999915,15.14928877205384,36.358293052929085,,6.323517477675326e-07,,,,False,,,,,Uptrend,
2010-01-15,POWERGRID,6341488,,3115152,278.57,523.53,87.93,Medium,High,,Medium,-0.28,-0.17,-1.06,26.42,16.04,10.380000000000004,Very High,1.3,Low Supply,Very High,Very High,Very High,,118.65,1.2999999999999972,118.75,0.0,0.0999999999999943,-0.09,,829675.0,-0.0,117.35,118.35,121.45,117.35,119.44,14383600.0,2010-01-28,,LongBuildUp,1.3,2.8,4.1,False,0.0,NoSwipe,Bullish,0.0110170605847406,1.3000000000000114,Low Supply,,,,,,,,,0.25,,Buy,0.4200000000000017,0.17,1.69,1.36,True,1.97,1.49,True,1.3000000000000114,15.662623999191055,20.36141119894855,,2.049992052338523e-07,,,,False,HH,,,,Uptrend,
