Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2010-11-04,COALINDIA,479716245,,187584905,103.23,103.22,0.01,Very High,Very High,,,43.32,43.46,-1.4,-3094.29,-3104.29,10.0,High,,Neutral,High,High,Low,,342.55,,,,,9.08,,,-0.01,245.0,291.0,344.9,291.0,327.29,,,,,,,53.9,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,19.98870533081446,,,,,,,False,,HH Sweep,,,,
2010-11-05,COALINDIA,31927173,,10894509,178.65,161.67,9.5,Very High,Very High,,,1.78,2.27,-1.4,-127.14,-162.14,34.999999999999986,Very High,7.3,Neutral,High,High,Low,,349.85,,,,,1.15,,,-0.01,342.55,343.0,356.5,343.0,349.78,,,,,6.85,6.65,13.5,False,0.0,NoSwipe,Bullish,0.021086858742997,7.300000000000011,Neutral,,,,,,,,,0.13,,Buy,0.160000000000025,0.03,6.85,6.85,False,6.65,6.65,False,7.300000000000011,17.278968023345676,126.13646657042364,,2.2864536111606287e-07,,,,False,,,,,,
2010-11-08,COALINDIA,46932779,,16651623,144.59,138.36,4.31,Very High,Very High,,,3.14,3.65,-1.4,-224.29,-260.71,36.41999999999999,Very High,-19.1,Neutral,High,High,Low,,330.75,,,,,3.68,,,-0.01,349.85,351.8,355.9,329.5,335.19,,,,,1.25,25.15,26.4,False,0.0,NoSwipe,Bearish,-0.0561416881968401,-19.100000000000023,Neutral,,,,,,,,,-0.33,,Sell,-0.3799999999999954,-0.05,3.12,3.92,False,18.98,16.61,True,-19.100000000000023,17.66422690187081,-337.38673382573285,,-4.069650339691162e-07,,,,False,,,,,,
2010-11-09,COALINDIA,23741956,,12977359,161.67,192.72,19.21,Very High,Very High,,,2.27,1.51,-1.4,-162.14,-107.86,-54.27999999999999,Low,-4.7,Neutral,High,High,Medium,,326.05,,,,,0.14,,,-0.01,330.75,330.15,333.4,325.0,327.75,,,,,1.05,7.35,8.4,False,0.0,NoSwipe,Bearish,-0.0143120591558538,-4.699999999999989,Neutral,,,,,,,,,-0.59,,Sell,-0.7900000000000205,-0.2,1.94,2.87,False,12.34,13.04,False,-4.699999999999989,16.982754336338065,-79.8189453807887,,-1.979617854569349e-07,,,,False,,,,,,
2010-11-10,COALINDIA,21057129,,6280335,300.0,210.24,29.92,Very High,Very High,,,0.7,1.27,-1.4,-50.0,-90.71,40.71,Very High,-3.25,Neutral,Very High,Very High,Medium,,322.8,,,,,0.02,,,-0.01,326.05,325.4,327.8,320.05,323.78,,,,,2.75,5.0,7.75,False,0.0,NoSwipe,Bearish,-0.0100178074434174,-3.25,Neutral,,,,,,,,,-0.74,,Sell,-1.1200000000000043,-0.38,2.37,2.83,False,8.42,10.54,False,-3.25,16.86274973059071,-54.80393662441981,,-1.543420282983497e-07,,,,False,,,,,,
2010-11-11,COALINDIA,26548372,,9365609,198.59,179.1,9.81,Very High,Very High,,,1.42,1.77,-1.4,-101.43,-126.43,25.0,Very High,5.75,Neutral,High,High,Low,,328.55,,,,,1.46,,,-0.01,322.8,323.0,336.95,321.85,331.43,,,,,6.7,8.4,15.1,False,0.0,NoSwipe,Bullish,0.017656096948083,5.75,Neutral,,,,,,,,,-0.54,,Sell,-1.0600000000000025,-0.52,4.6,3.76,True,8.41,9.97,False,5.75,17.09447898550476,98.29325416665236,,2.165857853732048e-07,,,,False,,,,,,
2010-11-12,COALINDIA,15004107,,5797721,341.38,297.18,12.95,Very High,Very High,,,0.58,0.71,-1.4,-41.43,-50.71,9.28,High,-8.4,Neutral,Very High,Very High,Low,,320.15,,,,,1.43,,,-0.01,328.55,330.0,332.95,318.0,325.77,,,,,2.15,12.8,14.95,False,0.0,NoSwipe,Bearish,-0.0258993973790655,-8.400000000000034,Neutral,,,,,,,,,-0.69,,Sell,-1.3799999999999957,-0.69,3.36,3.43,False,10.64,10.64,False,-8.400000000000034,16.523834521590103,-138.80020998135743,,-5.598467139697174e-07,,,,False,,,,,,
2010-11-15,COALINDIA,9917395,,4812011,500.0,683.33,36.67,Very High,Very High,,,0.35,0.24,-1.4,-25.0,-17.14,-7.859999999999999,Medium,-2.95,Neutral,Very High,Very High,Medium,,317.2,,,,,0.04,,,-0.01,320.15,321.2,322.9,315.05,319.39,,,,,2.15,5.7,7.85,False,0.0,NoSwipe,Bearish,-0.0092571462041188,-2.9499999999999886,Neutral,,,,,,,,,-0.82,,Sell,-1.7200000000000273,-0.9,2.75,3.19,False,8.15,9.57,False,-2.9499999999999886,16.109800843968976,-47.523912489708295,,-2.97457144744158e-07,,,,False,,,,,,
2010-11-16,COALINDIA,12100114,,6620732,279.49,418.18,49.62,Very High,Very High,,,0.78,0.44,-1.4,-55.71,-31.43,-24.28,Low,0.85,Neutral,Very High,Very High,High,,318.05,,,,,0.04,,,-0.01,317.2,320.0,323.95,316.1,319.21,,,,,1.95,5.9,7.85,True,0.33,CandleHighSwipe,Bearish,0.0026761133641208,0.8500000000000227,Neutral,,,,,,,,,-0.79,,Sell,-1.8800000000000523,-1.09,2.35,2.98,False,7.02,8.83,False,0.8500000000000227,16.308725432010192,13.862416617209034,,7.024727205049661e-08,,,,False,,,,,,
2010-11-18,COALINDIA,23983896,,9152722,202.19,191.5,5.29,Very High,Very High,,,1.37,1.53,-1.4,-97.86,-109.29,11.430000000000009,High,8.85,Neutral,High,High,Low,,326.9,,,,,2.22,,,-0.01,318.05,319.6,328.95,310.0,319.09,,,,,16.9,2.05,18.95,False,0.0,NoSwipe,Bullish,0.0274457106053516,8.849999999999966,Neutral,,,,,,,,,-0.33,,Sell,-1.509999999999991,-1.18,9.64,5.17,True,4.53,7.54,False,8.849999999999966,16.992893163090965,150.38710449335446,,3.689975973878458e-07,,,,False,,,,,,
