Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,INFY,2024-12-26,1979.0,2001.4,1974.1,1992.0,1992.0,7897200.0,19743.0,43839600,-1932000
2024-12-11,INFY,2024-12-26,1953.15,1981.0,1953.15,1978.2,1978.2,7992000.0,19980.0,45771600,-121200
2024-12-10,INFY,2024-12-26,1939.1,1973.85,1939.1,1953.15,1953.15,8472800.0,21182.0,45892800,-72800
2024-12-09,INFY,2024-12-26,1929.8,1938.5,1904.95,1932.95,1932.95,5405600.0,13514.0,45965600,26400
2024-12-06,INFY,2024-12-26,1941.75,1941.75,1919.0,1926.7,1926.7,4238000.0,10595.0,45939200,-162400
2024-12-05,INFY,2024-12-26,1908.3,1953.8,1897.55,1939.2,1939.2,14922800.0,37307.0,46101600,274800
2024-12-04,INFY,2024-12-26,1889.2,1918.45,1881.05,1896.4,1896.4,7140000.0,17850.0,45826800,-452800
2024-12-03,INFY,2024-12-26,1893.8,1905.0,1879.35,1897.05,1897.05,5128400.0,12821.0,46279600,-1176800
2024-12-02,INFY,2024-12-26,1859.95,1891.6,1844.0,1888.0,1888.0,4964800.0,12412.0,47456400,-257200
2024-11-29,INFY,2024-12-26,1870.0,1886.3,1857.0,1869.95,1869.95,6388000.0,15970.0,47713600,510400
2024-11-28,INFY,2024-11-28,1911.15,1914.65,1854.4,1857.95,1856.65,13284000.0,33210.0,7870000,-1327200
2024-11-27,INFY,2024-11-28,1934.7,1941.4,1911.3,1925.1,1925.1,13765600.0,34414.0,9197200,-7942000
2024-11-26,INFY,2024-11-28,1905.05,1939.05,1905.05,1925.3,1925.3,17908400.0,44771.0,17139200,-12248000
2024-11-25,INFY,2024-11-28,1913.0,1919.8,1882.15,1892.0,1892.0,19230400.0,48076.0,29387200,-8181200
2024-11-22,INFY,2024-11-28,1854.4,1911.4,1835.0,1898.55,1898.55,16481600.0,41204.0,37568400,-2308400
2024-11-21,INFY,2024-11-28,1840.05,1863.85,1822.95,1831.8,1831.8,7894000.0,19735.0,39876800,-1911200
2024-11-19,INFY,2024-11-28,1826.3,1862.45,1820.35,1824.55,1824.55,6757200.0,16893.0,41788000,-425600
2024-11-18,INFY,2024-11-28,1850.5,1850.5,1794.7,1814.25,1814.25,10642400.0,26606.0,42213600,-1086400
2024-11-14,INFY,2024-11-28,1866.2,1877.05,1856.0,1864.65,1864.65,6199600.0,15499.0,43300000,-982400
2024-11-13,INFY,2024-11-28,1866.85,1875.65,1858.85,1869.9,1869.9,4840800.0,12102.0,44282400,-482800
2024-11-12,INFY,2024-11-28,1869.0,1884.0,1864.5,1870.45,1870.45,5704800.0,14262.0,44765200,-598800
2024-11-11,INFY,2024-11-28,1833.8,1870.7,1829.65,1862.85,1862.85,6987600.0,17469.0,45364000,510000
2024-11-08,INFY,2024-11-28,1815.9,1843.65,1815.85,1834.4,1834.4,7012000.0,17530.0,44854000,44000
2024-11-07,INFY,2024-11-28,1824.0,1832.3,1793.5,1807.4,1807.4,7738800.0,19347.0,44810000,-80400
2024-11-06,INFY,2024-11-28,1767.85,1832.8,1767.85,1828.7,1828.7,14680400.0,36701.0,44890400,-80400
2024-11-05,INFY,2024-11-28,1760.1,1777.35,1753.55,1758.55,1758.55,5200400.0,13001.0,44970800,51600
2024-11-04,INFY,2024-11-28,1733.5,1773.25,1731.7,1770.0,1770.0,9676000.0,24190.0,44919200,218800
2024-11-01,INFY,2024-11-28,1768.35,1781.05,1757.1,1764.75,1764.75,575200.0,1438.0,44700400,-90800
2024-10-31,INFY,2024-10-31,1786.75,1786.75,1743.8,1761.2,1757.25,9506000.0,23765.0,3304400,-6230800
2024-10-30,INFY,2024-10-31,1826.4,1838.65,1800.0,1804.45,1804.45,11805600.0,29514.0,9535200,-9428800
2024-10-29,INFY,2024-10-31,1839.95,1850.0,1826.45,1840.8,1840.8,17719200.0,44298.0,18964000,-14169600
2024-10-28,INFY,2024-10-31,1847.15,1859.75,1838.4,1842.7,1842.7,14912000.0,37280.0,33133600,-10502800
2024-10-25,INFY,2024-10-31,1843.35,1854.0,1827.5,1838.7,1838.7,8398800.0,20997.0,43636400,-1979200
2024-10-24,INFY,2024-10-31,1848.0,1867.25,1843.95,1847.95,1847.95,3654000.0,9135.0,45615600,-54800
2024-10-23,INFY,2024-10-31,1833.5,1866.55,1828.9,1857.05,1857.05,7180400.0,17951.0,45670400,-1580000
2024-10-22,INFY,2024-10-31,1837.85,1857.45,1831.3,1835.5,1835.5,5911200.0,14778.0,47250400,-190000
2024-10-21,INFY,2024-10-31,1874.55,1881.0,1820.15,1832.25,1832.25,9228000.0,23070.0,47440400,-424000
2024-10-18,INFY,2024-10-31,1889.7,1920.95,1856.0,1863.35,1863.35,24034400.0,60086.0,47864400,-1747200
2024-10-17,INFY,2024-10-31,1928.2,1969.0,1916.85,1959.95,1959.95,23615600.0,59039.0,49611600,3145200
2024-10-16,INFY,2024-10-31,1936.95,1943.0,1904.2,1907.4,1907.4,9955200.0,24888.0,46466400,-1422800
2024-10-15,INFY,2024-10-31,1954.0,1980.5,1936.35,1943.1,1943.1,10671200.0,26678.0,47889200,-1434000
2024-10-14,INFY,2024-10-31,1926.6,1960.3,1926.3,1950.95,1950.95,10466000.0,26165.0,49323200,480400
2024-10-11,INFY,2024-10-31,1899.75,1936.6,1896.9,1925.75,1925.75,12782800.0,31957.0,48842800,702000
2024-10-10,INFY,2024-10-31,1948.9,1953.0,1901.45,1907.95,1907.95,13389200.0,33473.0,48140800,113200
2024-10-09,INFY,2024-10-31,1941.55,1963.4,1936.1,1944.2,1944.2,10720400.0,26801.0,48027600,-1972000
2024-10-08,INFY,2024-10-31,1930.0,1947.0,1896.0,1935.8,1935.8,11024800.0,27562.0,49999600,-916800
2024-10-07,INFY,2024-10-31,1912.0,1936.4,1910.15,1922.65,1922.65,10074000.0,25185.0,50916400,425200
2024-10-04,INFY,2024-10-31,1888.85,1943.85,1885.6,1909.15,1909.15,19003200.0,47508.0,50491200,-1165200
2024-10-03,INFY,2024-10-31,1885.0,1901.75,1871.0,1883.4,1883.4,15348400.0,38371.0,51656400,-1993600
2024-10-01,INFY,2024-10-31,1875.5,1906.8,1869.65,1901.8,1901.8,8419200.0,21048.0,53650000,1016000
2024-09-30,INFY,2024-10-31,1885.5,1897.9,1866.55,1873.9,1873.9,9376400.0,23441.0,52634000,1125600
2024-09-27,INFY,2024-10-31,1925.0,1970.9,1902.35,1905.95,1905.95,19704400.0,49261.0,51508400,2580000
2024-09-26,INFY,2024-09-26,1897.25,1918.1,1894.55,1900.1,1900.25,8514800.0,21287.0,564000,-6005600
