Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble
2024-12-13,JKCEMENT,4650.85,4669.95,4760.0,4637.7,4749.1,4706.32,117166,17133,55954,47.76
2024-12-12,JKCEMENT,4699.8,4706.75,4723.35,4625.0,4650.85,4659.83,53983,14018,11765,21.79
2024-12-11,JKCEMENT,4599.0,4643.0,4763.85,4612.45,4699.8,4715.3,427483,43990,56850,13.3
2024-12-10,JKCEMENT,4562.95,4570.2,4609.65,4536.6,4599.0,4578.61,62368,14013,31971,51.26
2024-12-09,JKCEMENT,4596.65,4582.0,4624.95,4542.75,4562.95,4566.18,24914,6448,8926,35.83
2024-12-06,JKCEMENT,4608.1,4641.1,4646.95,4582.0,4596.65,4613.68,103335,10684,60496,58.54
2024-12-05,JKCEMENT,4632.55,4616.0,4653.45,4580.0,4608.1,4609.63,77512,14404,32664,42.14
2024-12-04,JKCEMENT,4647.4,4600.0,4638.95,4580.0,4632.55,4617.1,82488,17716,27621,33.48
2024-12-03,JKCEMENT,4495.65,4495.7,4658.75,4480.15,4647.4,4593.15,264154,40993,105866,40.08
2024-12-02,JKCEMENT,4278.25,4289.95,4510.0,4260.0,4495.65,4455.7,396098,51578,103853,26.22
2024-11-29,JKCEMENT,4144.0,4176.4,4300.2,4145.05,4278.25,4215.34,226474,15066,164554,72.66
2024-11-28,JKCEMENT,4200.7,4217.1,4229.7,4097.6,4144.0,4155.25,58700,9811,24117,41.09
2024-11-27,JKCEMENT,4183.15,4184.55,4227.35,4105.95,4200.7,4182.64,106660,14444,62366,58.47
2024-11-26,JKCEMENT,4215.55,4215.55,4227.05,4145.0,4183.15,4182.13,106895,12374,76968,72.0
2024-11-25,JKCEMENT,4135.85,4150.0,4292.7,4150.0,4215.55,4225.99,122483,21835,55986,45.71
2024-11-22,JKCEMENT,4003.0,3999.0,4148.9,3981.1,4135.85,4075.68,76138,14469,30801,40.45
2024-11-21,JKCEMENT,3952.4,3965.9,4020.0,3898.3,4003.0,3982.88,58846,12920,20616,35.03
2024-11-19,JKCEMENT,3924.3,3920.0,4030.0,3916.3,3952.4,3986.99,63336,12867,22147,34.97
2024-11-18,JKCEMENT,3999.3,3970.05,4001.95,3891.45,3924.3,3933.93,178190,20869,92906,52.14
2024-11-14,JKCEMENT,3973.85,3975.0,4011.05,3938.45,3999.3,3992.14,52170,9765,27026,51.8
2024-11-13,JKCEMENT,4062.55,4024.2,4073.05,3951.05,3973.85,3999.62,88885,14114,36662,41.25
2024-11-12,JKCEMENT,4066.4,4069.95,4128.4,4039.2,4062.55,4091.98,41747,7514,14197,34.01
2024-11-11,JKCEMENT,4081.3,4050.0,4089.45,4023.45,4066.4,4057.79,103633,10045,41130,39.69
2024-11-08,JKCEMENT,4073.8,4073.8,4100.0,4053.95,4081.3,4082.12,108642,11727,70031,64.46
2024-11-07,JKCEMENT,4150.6,4150.6,4183.9,4055.0,4073.8,4096.96,92219,14496,42306,45.88
2024-11-06,JKCEMENT,4122.95,4124.45,4167.9,4104.8,4150.6,4145.99,115746,14651,73707,63.68
2024-11-05,JKCEMENT,4273.3,4195.0,4267.4,4086.0,4122.95,4147.26,273851,31358,172372,62.94
2024-11-04,JKCEMENT,4345.25,4325.1,4335.95,4249.0,4273.3,4284.99,49128,10129,18432,37.52
2024-11-01,JKCEMENT,4322.3,4350.0,4350.0,4320.05,4345.25,4342.84,6892,942,2904,42.14
2024-10-31,JKCEMENT,4335.7,4324.15,4352.3,4276.3,4322.3,4322.42,78115,12086,39930,51.12
2024-10-30,JKCEMENT,4350.45,4344.0,4348.3,4296.05,4335.7,4327.75,62100,8900,31409,50.58
2024-10-29,JKCEMENT,4254.9,4272.55,4360.0,4246.65,4350.45,4316.9,103364,12899,51060,49.4
2024-10-28,JKCEMENT,4105.0,3999.0,4281.25,3989.95,4254.9,4191.4,203227,26356,72705,35.78
2024-10-25,JKCEMENT,4193.7,4250.0,4250.0,4090.0,4105.0,4123.65,170414,15775,114115,66.96
2024-10-24,JKCEMENT,4226.75,4168.55,4261.85,4168.55,4193.7,4219.73,49629,13275,16119,32.48
2024-10-23,JKCEMENT,4205.2,4195.9,4264.4,4168.0,4226.75,4223.89,91468,9096,61257,66.97
2024-10-22,JKCEMENT,4208.4,4210.0,4276.4,4165.0,4205.2,4211.49,71281,10383,18544,26.02
2024-10-21,JKCEMENT,4302.7,4275.0,4309.95,4201.0,4208.4,4234.85,32634,6784,9395,28.79
2024-10-18,JKCEMENT,4291.55,4265.0,4319.0,4227.55,4302.7,4263.99,84948,13536,44097,51.91
2024-10-17,JKCEMENT,4347.9,4354.0,4354.0,4257.1,4291.55,4296.69,92674,14379,37529,40.5
2024-10-16,JKCEMENT,4323.65,4312.0,4356.15,4293.15,4347.9,4329.43,88429,11722,48734,55.11
2024-10-15,JKCEMENT,4293.7,4334.0,4335.0,4253.5,4323.65,4302.52,51802,8760,23838,46.02
2024-10-14,JKCEMENT,4238.75,4245.0,4330.65,4163.15,4293.7,4240.03,410555,26069,260918,63.55
2024-10-11,JKCEMENT,4256.6,4261.55,4290.35,4222.0,4238.75,4252.08,54626,13187,23281,42.62
2024-10-10,JKCEMENT,4330.1,4373.4,4383.95,4240.0,4256.6,4292.17,80253,15194,38812,48.36
