Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2010-01-04,VOLTAS,659990,,298283,89.29,65.62,26.51,Low,Low,,High,-0.56,-0.64,-1.06,52.83,60.38,-7.550000000000004,Medium,,Neutral,High,Medium,Medium,,175.4,,176.85,,1.4499999999999886,-0.76,,218700.0,0.0,173.3,174.0,176.6,171.8,173.96,2027700.0,2010-01-28,,Undecisive,,,4.8,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,13.39997996237267,,,,,,,False
2010-01-05,VOLTAS,1247982,,671926,1277.78,278.57,78.2,High,Medium,,High,0.09,-0.28,-1.06,-8.49,26.42,-34.910000000000004,Low,-0.35,Low Demand,Very High,Very High,High,,175.05,-1.049999999999983,175.8,-0.38999999999999996,0.75,-0.8,,81000.0,0.0,175.4,177.8,177.8,173.6,174.97,2108700.0,2010-01-28,,ShortBuildUp,1.45,2.75,4.2,True,0.69,CandleOpenHighSwipe,Bearish,-0.001997432537407917,-0.3499999999999943,Low Demand,,,,,,,,,-0.01,,Sell,-0.009999999999990905,-0.0,1.45,1.45,False,2.75,2.75,False,-0.3499999999999943,14.037038404730573,-4.912963441655621,,-2.804527629404866e-07,,,,False
2010-01-06,VOLTAS,1419089,,464098,292.59,523.53,78.93,Medium,High,,High,-0.27,-0.17,-1.06,25.47,16.04,9.43,High,3.85,Low Supply,Very High,Very High,High,,178.9,3.9499999999999886,179.75,0.04999999999999982,0.8499999999999943,-0.62,,178200.0,0.0,175.05,176.0,180.2,173.0,177.5,2286900.0,2010-01-28,,LongBuildUp,5.9,1.3,7.2,False,0.0,NoSwipe,Bullish,0.02175534311399918,3.8499999999999943,Low Supply,,,,,,,,,0.09,,Buy,0.11000000000001364,0.02,4.42,3.78,True,1.78,1.97,False,3.8499999999999943,14.16552567440086,54.53727384644323,,2.7130081340916563e-06,,,,False
2010-01-07,VOLTAS,2523865,,843305,378.95,303.85,19.82,Very High,Very High,,High,0.38,0.52,-1.06,-35.85,-49.06,13.21,High,5.2,Strong Demand,Very High,Very High,Medium,,184.1,5.25,185.0,0.009999999999999787,0.9000000000000057,-0.58,,548100.0,0.0,178.9,178.9,185.25,177.3,182.32,2835000.0,2010-01-28,,LongBuildUp,6.8,1.15,7.95,False,0.0,NoSwipe,Bullish,0.028652097724358505,5.199999999999989,Strong Demand,,,,,,,,,0.26,,Buy,0.3499999999999943,0.09,5.78,4.88,True,1.42,1.65,False,5.199999999999989,14.741302014683466,76.65477047635386,,2.0603320700592102e-06,,,,False
2010-01-08,VOLTAS,1219163,,414890,194.44,265.52,36.56,Medium,Medium,,Medium,-0.36,-0.29,-1.06,33.96,27.36,6.600000000000001,High,-3.1,Low Demand,Very High,Very High,Medium,,181.0,-3.5,181.5,-0.20999999999999996,0.5,-0.7,,-110700.0,0.0,184.1,184.4,186.0,180.15,182.63,2724300.0,2010-01-28,,LongUnwinding,0.85,5.0,5.85,True,0.41,CandleHighSwipe,Bearish,-0.016982056973206205,-3.0999999999999943,Low Demand,,,,,,,,,0.2,,Buy,0.3400000000000034,0.14,3.15,3.73,False,3.33,2.69,True,-3.0999999999999943,14.013675115684988,-43.442392858623386,,-2.5427280847597856e-06,,,,False
2010-01-11,VOLTAS,740947,,309992,96.3,79.66,17.28,Medium,Low,,Medium,-0.54,-0.59,-1.06,50.94,55.66,-4.719999999999999,Medium,-2.3,Low Demand,High,Medium,Medium,,178.7,-2.25,179.25,0.030000000000000027,0.5500000000000114,-0.62,,16200.0,0.0,181.0,182.9,183.9,176.6,180.33,2740500.0,2010-01-28,,ShortBuildUp,2.1,5.2,7.3,False,0.0,NoSwipe,Bearish,-0.012788609100443438,-2.3000000000000114,Low Demand,,,,,,,,,0.08,,Buy,0.2400000000000091,0.16,2.61,3.34,False,4.3,3.36,True,-2.3000000000000114,13.51568437675393,-31.08607406653419,,-3.1041356534273185e-06,,,,False
2010-01-12,VOLTAS,929940,,347267,125.53,125.53,0.0,Medium,Medium,,Medium,-0.47,-0.47,-1.06,44.34,44.34,0.0,Medium,-0.6,Low Demand,High,High,,,178.1,-0.8499999999999943,178.4,-0.12999999999999995,0.30000000000001137,-0.71,,-207900.0,0.0,178.7,178.95,182.75,177.0,179.18,2532600.0,2010-01-28,,LongUnwinding,1.1,4.65,5.75,False,0.0,,Bearish,-0.003363231869766281,-0.5999999999999943,Low Demand,,,,,,,,,-0.01,,Sell,0.14000000000001478,0.15,1.84,2.87,False,4.48,3.66,True,-0.5999999999999943,13.742875346919151,-8.245725208151413,,-6.452029163171757e-07,,,,False
2010-01-13,VOLTAS,1716786,,750684,581.82,10700.0,1739.06,High,High,,Medium,0.22,0.01,-1.06,-20.75,-0.94,-19.81,Medium,7.4,Strong Demand,Very High,Very High,Very High,,185.5,7.650000000000006,186.05,0.13999999999999968,0.5500000000000114,-0.37,,-81000.0,0.0,178.1,177.8,187.15,175.7,181.85,2451600.0,2010-01-28,,ShortCovering,9.8,1.65,11.45,False,0.0,NoSwipe,Bullish,0.04070969175187322,7.400000000000006,Strong Demand,,,,,,,,,0.22,,Buy,0.4300000000000068,0.21,5.85,4.16,True,3.05,3.23,False,7.400000000000006,14.35596449611889,106.23413727127986,,4.310379977469531e-06,,,,False
2010-01-14,VOLTAS,882199,,220283,53.62,112.0,108.88,Low,Medium,,High,-0.69,-0.5,-1.06,65.09,47.17,17.92,High,-1.25,Low Demand,Medium,High,Very High,,184.25,-0.9000000000000057,185.15,0.19000000000000006,0.9000000000000057,-0.73,,-56700.0,0.0,185.5,186.0,188.0,182.65,185.18,2394900.0,2010-01-28,,LongUnwinding,1.6,3.75,5.35,True,0.46,CandleHighSwipe,Bearish,-0.0067613509780439784,-1.25,Low Demand,,,,,,,,,0.28,,Buy,0.5599999999999739,0.28,3.72,3.73,False,3.4,3.33,True,-1.25,13.690172933122522,-17.112716166403153,,-1.4169138709066775e-06,,,,False
2010-01-15,VOLTAS,1288825,,452064,265.52,324.0,22.02,Medium,Medium,,Medium,-0.29,-0.25,-1.06,27.36,23.58,3.780000000000001,Medium,0.55,Low Supply,Very High,Very High,Medium,,184.8,0.25,185.4,-0.15999999999999998,0.5999999999999943,-0.73,,35100.0,0.0,184.25,186.85,188.9,183.55,186.22,2430000.0,2010-01-28,,LongBuildUp,1.25,4.1,5.35,True,0.49,CandleHighSwipe,Bearish,0.0029806281381379307,0.5500000000000114,Low Supply,,,,,,,,,0.31,,Buy,0.6700000000000159,0.36,2.48,3.34,False,3.75,3.48,True,0.5500000000000114,14.069241508546275,7.738082829700612,,4.267452912536701e-07,,,,False
