Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,PIDILITIND,2024-12-26,3248.55,3248.55,3175.0,3200.25,3200.25,138250,553.0,2435000,-6500
2024-12-11,PIDILITIND,2024-12-26,3227.0,3242.0,3190.1,3202.45,3202.45,213000,852.0,2441500,-2000
2024-12-10,PIDILITIND,2024-12-26,3186.2,3229.1,3160.5,3224.25,3224.25,360500,1442.0,2443500,4750
2024-12-09,PIDILITIND,2024-12-26,3187.55,3187.55,3130.7,3171.55,3171.55,267000,1068.0,2438750,34750
2024-12-06,PIDILITIND,2024-12-26,3172.4,3207.9,3160.15,3177.8,3177.8,209000,836.0,2404000,8250
2024-12-05,PIDILITIND,2024-12-26,3209.4,3245.7,3174.6,3200.85,3200.85,348750,1395.0,2395750,-9750
2024-12-04,PIDILITIND,2024-12-26,3150.05,3214.6,3143.8,3210.8,3210.8,676750,2707.0,2405500,88250
2024-12-03,PIDILITIND,2024-12-26,3145.0,3176.0,3126.1,3158.75,3158.75,382500,1530.0,2317250,48000
2024-12-02,PIDILITIND,2024-12-26,3075.05,3164.9,3075.05,3146.85,3146.85,542750,2171.0,2269250,32750
2024-11-29,PIDILITIND,2024-12-26,3042.55,3095.8,3042.55,3086.85,3086.85,401500,1606.0,2236500,113500
2024-11-28,PIDILITIND,2024-11-28,3043.95,3058.0,3004.2,3048.15,3043.9,567500,2270.0,238250,-258750
2024-11-27,PIDILITIND,2024-11-28,3007.1,3067.25,2987.4,3041.65,3041.65,807500,3230.0,497000,-539000
2024-11-26,PIDILITIND,2024-11-28,3007.35,3029.95,2992.6,3012.75,3012.75,772500,3090.0,1036000,-508250
2024-11-25,PIDILITIND,2024-11-28,2989.4,3033.2,2962.45,2989.5,2989.5,978250,3913.0,1544250,-588750
2024-11-22,PIDILITIND,2024-11-28,2932.95,2980.0,2923.0,2960.25,2960.25,640750,2563.0,2133000,-165250
2024-11-21,PIDILITIND,2024-11-28,2990.2,3017.4,2921.45,2934.8,2934.8,487000,1948.0,2298250,-59750
2024-11-19,PIDILITIND,2024-11-28,3011.55,3040.0,2986.0,3002.5,3002.5,371250,1485.0,2358000,-53000
2024-11-18,PIDILITIND,2024-11-28,3095.95,3095.95,3008.5,3018.95,3018.95,319750,1279.0,2411000,-17500
2024-11-14,PIDILITIND,2024-11-28,2987.95,3042.35,2978.2,3021.65,3021.65,325500,1302.0,2428500,-37750
2024-11-13,PIDILITIND,2024-11-28,3029.7,3045.85,2980.0,3000.35,3000.35,367750,1471.0,2466250,-6000
2024-11-12,PIDILITIND,2024-11-28,3119.7,3127.4,3040.3,3044.7,3044.7,494750,1979.0,2472250,-5500
2024-11-11,PIDILITIND,2024-11-28,3109.85,3138.1,3086.35,3112.0,3112.0,376750,1507.0,2479250,12000
2024-11-08,PIDILITIND,2024-11-28,3164.2,3172.95,3123.25,3137.3,3137.3,258000,1032.0,2467250,-17000
2024-11-07,PIDILITIND,2024-11-28,3191.85,3195.0,3141.05,3165.8,3165.8,376750,1507.0,2484250,-8250
2024-11-06,PIDILITIND,2024-11-28,3110.25,3199.65,3110.25,3191.75,3191.75,452250,1809.0,2492500,0
2024-11-05,PIDILITIND,2024-11-28,3114.55,3148.9,3092.95,3119.7,3119.7,333500,1334.0,2492500,-36250
2024-11-04,PIDILITIND,2024-11-28,3143.8,3164.0,3099.25,3130.7,3130.7,316500,1266.0,2528750,-47750
2024-11-01,PIDILITIND,2024-11-28,3175.55,3175.95,3157.0,3166.6,3166.6,22500,90.0,2576500,3000
2024-10-31,PIDILITIND,2024-10-31,3138.6,3159.95,3110.85,3150.25,3145.85,504000,2016.0,130500,-276250
2024-10-30,PIDILITIND,2024-10-31,3136.95,3173.75,3106.0,3157.55,3157.55,808750,3235.0,406750,-660750
2024-10-29,PIDILITIND,2024-10-31,3176.35,3188.3,3080.75,3114.15,3114.15,1099250,4397.0,1067500,-748500
2024-10-28,PIDILITIND,2024-10-31,3187.9,3207.35,3153.8,3162.05,3162.05,1078750,4315.0,1816000,-577500
2024-10-25,PIDILITIND,2024-10-31,3160.6,3216.05,3160.6,3184.45,3184.45,820500,3282.0,2393500,-140500
2024-10-24,PIDILITIND,2024-10-31,3160.65,3220.2,3085.9,3132.5,3132.5,1639500,6558.0,2534000,36000
2024-10-23,PIDILITIND,2024-10-31,3105.2,3159.3,3080.7,3099.45,3099.45,396000,1584.0,2498000,-53750
2024-10-22,PIDILITIND,2024-10-31,3188.0,3188.0,3112.6,3127.15,3127.15,400250,1601.0,2551750,-18000
2024-10-21,PIDILITIND,2024-10-31,3199.0,3219.9,3142.55,3158.4,3158.4,525500,2102.0,2569750,10500
2024-10-18,PIDILITIND,2024-10-31,3146.15,3318.1,3146.15,3193.4,3193.4,2899500,11598.0,2559250,-38000
2024-10-17,PIDILITIND,2024-10-31,3175.05,3212.2,3148.05,3168.7,3168.7,769250,3077.0,2597250,-41750
2024-10-16,PIDILITIND,2024-10-31,3175.1,3196.85,3153.05,3190.7,3190.7,295250,1181.0,2639000,-11250
2024-10-15,PIDILITIND,2024-10-31,3178.85,3225.2,3150.0,3178.6,3178.6,902750,3611.0,2650250,101250
2024-10-14,PIDILITIND,2024-10-31,3149.0,3169.0,3110.15,3147.05,3147.05,425750,1703.0,2549000,80500
2024-10-11,PIDILITIND,2024-10-31,3153.35,3158.1,3118.1,3126.3,3126.3,319500,1278.0,2468500,16750
2024-10-10,PIDILITIND,2024-10-31,3196.9,3240.9,3139.4,3147.0,3147.0,262000,1048.0,2451750,250
2024-10-09,PIDILITIND,2024-10-31,3249.7,3249.95,3183.6,3189.8,3189.8,308500,1234.0,2451500,-33000
2024-10-08,PIDILITIND,2024-10-31,3209.9,3209.9,3121.8,3198.15,3198.15,568250,2273.0,2484500,103250
2024-10-07,PIDILITIND,2024-10-31,3247.85,3248.0,3163.75,3175.25,3175.25,401500,1606.0,2381250,6000
2024-10-04,PIDILITIND,2024-10-31,3300.0,3303.0,3206.85,3222.45,3222.45,483750,1935.0,2375250,-26750
2024-10-03,PIDILITIND,2024-10-31,3305.05,3348.25,3268.6,3321.4,3321.4,557750,2231.0,2402000,-49500
2024-10-01,PIDILITIND,2024-10-31,3391.55,3400.2,3359.55,3368.6,3368.6,635000,2540.0,2451500,127750
2024-09-30,PIDILITIND,2024-10-31,3388.5,3435.0,3367.1,3386.85,3386.85,616250,2465.0,2323750,51000
2024-09-27,PIDILITIND,2024-10-31,3328.85,3391.9,3299.6,3381.95,3381.95,893500,3574.0,2272750,-62000
2024-09-26,PIDILITIND,2024-09-26,3277.0,3301.25,3266.6,3290.45,3289.65,614000,2456.0,116000,-268250
2024-09-25,PIDILITIND,2024-09-26,3250.45,3261.75,3212.75,3254.25,3254.25,1050750,4203.0,384250,-790250
2024-09-24,PIDILITIND,2024-09-26,3299.95,3324.9,3257.5,3263.45,3263.45,859000,3436.0,1174500,-618250
2024-09-23,PIDILITIND,2024-09-26,3291.55,3302.7,3283.35,3292.5,3292.5,750000,3000.0,1792750,-516250
2024-09-20,PIDILITIND,2024-09-26,3238.45,3299.25,3223.75,3291.1,3291.1,626500,2506.0,2309000,-139750
2024-09-19,PIDILITIND,2024-09-26,3219.95,3249.0,3185.75,3244.05,3244.05,544750,2179.0,2448750,-100250
2024-09-18,PIDILITIND,2024-09-26,3262.35,3279.55,3163.85,3191.15,3191.15,599750,2399.0,2549000,-61750
2024-09-17,PIDILITIND,2024-09-26,3325.7,3325.7,3269.3,3275.5,3275.5,245250,981.0,2610750,-21000
2024-09-16,PIDILITIND,2024-09-26,3324.2,3324.2,3283.05,3305.7,3305.7,370750,1483.0,2631750,-38750
2024-09-13,PIDILITIND,2024-09-26,3266.0,3333.0,3245.0,3313.7,3313.7,696750,2787.0,2670500,33000
2024-09-12,PIDILITIND,2024-09-26,3300.0,3300.0,3231.2,3271.65,3271.65,548500,2194.0,2637500,-36500
2024-09-11,PIDILITIND,2024-09-26,3262.35,3304.9,3260.1,3264.7,3264.7,660750,2643.0,2674000,35750
2024-09-10,PIDILITIND,2024-09-26,3280.8,3293.65,3237.7,3242.75,3242.75,527750,2111.0,2638250,-70750
2024-09-09,PIDILITIND,2024-09-26,3265.95,3307.1,3225.0,3278.05,3278.05,1014500,4058.0,2709000,-49250
2024-09-06,PIDILITIND,2024-09-26,3237.95,3266.6,3215.05,3242.5,3242.5,866750,3467.0,2758250,-95500
2024-09-05,PIDILITIND,2024-09-26,3229.95,3240.15,3195.0,3219.55,3219.55,712750,2851.0,2853750,-68750
2024-09-04,PIDILITIND,2024-09-26,3189.95,3265.4,3189.95,3231.45,3231.45,1428000,5712.0,2922500,125250
2024-09-03,PIDILITIND,2024-09-26,3187.35,3237.0,3182.35,3190.25,3190.25,916250,3665.0,2797250,83500
2024-09-02,PIDILITIND,2024-09-26,3164.95,3200.0,3153.05,3181.3,3181.3,640250,2561.0,2713750,87750
2024-08-30,PIDILITIND,2024-09-26,3112.7,3154.95,3104.5,3143.05,3143.05,504000,2016.0,2626000,-61250
2024-08-29,PIDILITIND,2024-09-26,3029.9,3112.75,3029.9,3104.0,3104.0,1095250,4381.0,2687250,498000
2024-08-28,PIDILITIND,2024-08-29,3089.05,3102.0,3070.35,3084.5,3084.5,852000,3408.0,628750,-596250
2024-08-27,PIDILITIND,2024-08-29,3080.1,3117.05,3080.1,3095.9,3095.9,564000,2256.0,1225000,-375500
2024-08-26,PIDILITIND,2024-08-29,3066.0,3108.85,3059.45,3105.6,3105.6,1194000,4776.0,1600500,-761750
2024-08-23,PIDILITIND,2024-08-29,3139.75,3139.75,3085.25,3088.85,3088.85,442000,1768.0,2362250,-116750
2024-08-22,PIDILITIND,2024-08-29,3072.75,3146.9,3072.7,3127.5,3127.5,906750,3627.0,2479000,-159000
2024-08-21,PIDILITIND,2024-08-29,3070.7,3086.75,3051.05,3063.05,3063.05,284250,1137.0,2638000,15750
2024-08-20,PIDILITIND,2024-08-29,3081.0,3091.9,3025.15,3073.4,3073.4,309000,1236.0,2622250,-27500
2024-08-19,PIDILITIND,2024-08-29,3064.55,3090.0,3053.35,3061.25,3061.25,264250,1057.0,2649750,-4000
2024-08-16,PIDILITIND,2024-08-29,3067.8,3071.95,3027.8,3065.85,3065.85,377000,1508.0,2653750,-3750
2024-08-14,PIDILITIND,2024-08-29,3011.85,3061.85,3008.7,3037.6,3037.6,347250,1389.0,2657500,-35500
2024-08-13,PIDILITIND,2024-08-29,3027.2,3080.0,3027.2,3050.45,3050.45,432750,1731.0,2693000,8250
2024-08-12,PIDILITIND,2024-08-29,3113.35,3129.25,3046.7,3055.25,3055.25,721750,2887.0,2684750,122000
2024-08-09,PIDILITIND,2024-08-29,3224.95,3226.65,3105.5,3138.3,3138.3,869250,3477.0,2562750,-122750
2024-08-08,PIDILITIND,2024-08-29,3187.95,3290.55,3163.2,3181.85,3181.85,2609000,10436.0,2685500,140500
2024-08-07,PIDILITIND,2024-08-29,3080.05,3212.85,3072.0,3164.05,3164.05,2551500,10206.0,2545000,126500
2024-08-06,PIDILITIND,2024-08-29,3077.55,3150.9,3058.65,3068.65,3068.65,603500,2414.0,2418500,111500
2024-08-05,PIDILITIND,2024-08-29,3116.9,3154.75,3078.55,3090.45,3090.45,538750,2155.0,2307000,33250
2024-08-02,PIDILITIND,2024-08-29,3129.95,3164.6,3123.3,3146.95,3146.95,323500,1294.0,2273750,10000
2024-08-01,PIDILITIND,2024-08-29,3209.9,3219.35,3133.95,3140.2,3140.2,581750,2327.0,2263750,-70250
2024-07-31,PIDILITIND,2024-08-29,3179.95,3229.8,3167.8,3200.65,3200.65,442750,1771.0,2334000,-35750
2024-07-30,PIDILITIND,2024-08-29,3136.55,3244.0,3136.55,3179.05,3179.05,997750,3991.0,2369750,84750
2024-07-29,PIDILITIND,2024-08-29,3146.6,3175.0,3144.85,3166.05,3166.05,288250,1153.0,2285000,-26500
2024-07-26,PIDILITIND,2024-08-29,3115.3,3166.3,3115.3,3148.25,3148.25,425250,1701.0,2311500,-63500
2024-07-25,PIDILITIND,2024-08-29,3103.95,3137.0,3102.35,3130.75,3130.75,885250,3541.0,2375000,394250
2024-07-24,PIDILITIND,2024-07-25,3164.0,3187.4,3089.25,3104.9,3104.9,691750,2767.0,672250,-429750
2024-07-23,PIDILITIND,2024-07-25,3140.75,3190.85,3080.8,3163.8,3163.8,941250,3765.0,1102000,-413500
2024-07-22,PIDILITIND,2024-07-25,3119.1,3141.25,3086.4,3134.15,3134.15,874500,3498.0,1515500,-485500
2024-07-19,PIDILITIND,2024-07-25,3204.0,3224.7,3107.15,3117.7,3117.7,790500,3162.0,2001000,-73500
2024-07-18,PIDILITIND,2024-07-25,3159.8,3211.6,3138.2,3178.85,3178.85,810500,3242.0,2074500,-84250
2024-07-16,PIDILITIND,2024-07-25,3161.85,3187.15,3135.05,3163.5,3163.5,378000,1512.0,2158750,-44500
2024-07-15,PIDILITIND,2024-07-25,3129.0,3182.0,3129.0,3160.1,3160.1,369750,1479.0,2203250,26750
2024-07-12,PIDILITIND,2024-07-25,3161.45,3168.0,3133.45,3142.25,3142.25,399500,1598.0,2176500,-38250
2024-07-11,PIDILITIND,2024-07-25,3162.0,3166.5,3121.0,3155.8,3155.8,355750,1423.0,2214750,-2250
2024-07-10,PIDILITIND,2024-07-25,3126.95,3199.0,3119.85,3158.85,3158.85,1275500,5102.0,2217000,192250
2024-07-09,PIDILITIND,2024-07-25,3077.5,3118.0,3073.15,3113.75,3113.75,430750,1723.0,2024750,50000
2024-07-08,PIDILITIND,2024-07-25,3104.35,3104.35,3055.1,3065.25,3065.25,262250,1049.0,1974750,20750
2024-07-05,PIDILITIND,2024-07-25,3104.6,3105.75,3086.25,3100.85,3100.85,262750,1051.0,1954000,45750
2024-07-04,PIDILITIND,2024-07-25,3118.0,3134.2,3095.0,3099.7,3099.7,330000,1320.0,1908250,14000
2024-07-03,PIDILITIND,2024-07-25,3092.65,3133.05,3084.1,3111.6,3111.6,590750,2363.0,1894250,54750
2024-07-02,PIDILITIND,2024-07-25,3139.9,3143.75,3079.0,3094.35,3094.35,589250,2357.0,1839500,45250
2024-07-01,PIDILITIND,2024-07-25,3163.35,3184.2,3127.0,3134.2,3134.2,338000,1352.0,1794250,40250
2024-06-28,PIDILITIND,2024-07-25,3125.05,3209.0,3125.05,3169.85,3169.85,338000,1352.0,1754000,38500
2024-06-27,PIDILITIND,2024-07-25,3175.05,3202.3,3142.0,3158.8,3158.8,759250,3037.0,1715500,134250
2024-06-26,PIDILITIND,2024-06-27,3145.45,3205.9,3142.1,3181.6,3181.6,1078000,4312.0,411500,-656250
2024-06-25,PIDILITIND,2024-06-27,3116.8,3141.8,3110.55,3136.45,3136.45,667750,2671.0,1067750,-379750
2024-06-24,PIDILITIND,2024-06-27,3123.9,3131.55,3101.25,3111.55,3111.55,1001250,4005.0,1447500,-601000
2024-06-21,PIDILITIND,2024-06-27,3140.85,3156.3,3118.25,3140.3,3140.3,408500,1634.0,2048500,-99500
2024-06-20,PIDILITIND,2024-06-27,3129.45,3165.8,3100.0,3140.85,3140.85,638500,2554.0,2148000,5750
2024-06-19,PIDILITIND,2024-06-27,3137.4,3149.0,3110.0,3116.45,3116.45,441000,1764.0,2142250,-19000
2024-06-18,PIDILITIND,2024-06-27,3162.0,3162.0,3111.0,3126.65,3126.65,304750,1219.0,2161250,-18250
2024-06-14,PIDILITIND,2024-06-27,3100.0,3129.0,3095.05,3114.5,3114.5,459750,1839.0,2179500,-59500
2024-06-13,PIDILITIND,2024-06-27,3090.45,3108.8,3074.7,3090.05,3090.05,567750,2271.0,2239000,66500
2024-06-12,PIDILITIND,2024-06-27,3190.55,3190.55,3082.05,3091.3,3091.3,876250,3505.0,2172500,182000
2024-06-11,PIDILITIND,2024-06-27,3185.8,3207.0,3172.15,3178.35,3178.35,383000,1532.0,1990500,8500
2024-06-10,PIDILITIND,2024-06-27,3145.65,3205.0,3119.2,3180.5,3180.5,661000,2644.0,1982000,92000
2024-06-07,PIDILITIND,2024-06-27,3114.4,3141.0,3098.7,3134.3,3134.3,829750,3319.0,1890000,121250
2024-06-06,PIDILITIND,2024-06-27,3167.0,3168.0,3096.15,3101.35,3101.35,532750,2131.0,1768750,38250
2024-06-05,PIDILITIND,2024-06-27,3086.85,3243.3,3061.9,3171.45,3171.45,964000,3856.0,1730500,-34750
2024-06-04,PIDILITIND,2024-06-27,3020.05,3102.6,2917.25,3068.55,3068.55,981750,3927.0,1765250,9500
2024-06-03,PIDILITIND,2024-06-27,3019.85,3033.0,2969.95,3008.4,3008.4,278500,1114.0,1755750,12250
2024-05-31,PIDILITIND,2024-06-27,3067.75,3067.75,2942.0,2980.8,2980.8,803250,3213.0,1743500,-38500
2024-05-30,PIDILITIND,2024-06-27,3053.95,3062.95,3001.0,3013.0,3013.0,664000,2656.0,1782000,239000
2024-05-29,PIDILITIND,2024-05-30,3061.7,3061.7,3012.6,3035.35,3035.35,558000,2232.0,311000,-333500
2024-05-28,PIDILITIND,2024-05-30,3022.75,3070.55,3021.5,3056.65,3056.65,985000,3940.0,644500,-576500
2024-05-27,PIDILITIND,2024-05-30,2990.85,3033.0,2974.1,3019.2,3019.2,1018250,4073.0,1221000,-553250
2024-05-24,PIDILITIND,2024-05-30,2997.55,3019.2,2946.9,2980.95,2980.95,683250,2733.0,1774250,-127500
2024-05-23,PIDILITIND,2024-05-30,3011.75,3033.0,2970.35,2997.2,2997.2,528500,2114.0,1901750,-61000
2024-05-22,PIDILITIND,2024-05-30,3037.35,3063.8,3009.85,3015.35,3015.35,400000,1600.0,1962750,-16750
2024-05-21,PIDILITIND,2024-05-30,3008.5,3037.1,2975.0,3023.25,3023.25,437000,1748.0,1979500,-33500
2024-05-18,PIDILITIND,2024-05-30,3004.0,3067.95,2967.05,3023.6,3023.6,94500,378.0,2013000,4500
2024-05-17,PIDILITIND,2024-05-30,3019.0,3035.2,2989.35,2997.05,2997.05,301000,1204.0,2008500,-12250
2024-05-16,PIDILITIND,2024-05-30,2983.6,3037.05,2983.6,3024.85,3024.85,475250,1901.0,2020750,-25000
2024-05-15,PIDILITIND,2024-05-30,2983.0,3009.35,2961.55,2995.0,2995.0,382250,1529.0,2045750,3000
2024-05-14,PIDILITIND,2024-05-30,2978.45,3002.75,2971.2,2992.15,2992.15,327250,1309.0,2042750,-45250
2024-05-13,PIDILITIND,2024-05-30,2905.4,2990.35,2905.4,2980.85,2980.85,622000,2488.0,2088000,-27500
2024-05-10,PIDILITIND,2024-05-30,2858.8,2943.55,2858.0,2931.25,2931.25,983750,3935.0,2115500,-94750
2024-05-09,PIDILITIND,2024-05-30,2838.9,2926.6,2828.6,2847.85,2847.85,1285000,5140.0,2210250,172500
2024-05-08,PIDILITIND,2024-05-30,2960.0,2962.45,2787.8,2825.75,2825.75,2588500,10354.0,2037750,289000
2024-05-07,PIDILITIND,2024-05-30,2973.85,2984.15,2936.5,2961.1,2961.1,562500,2250.0,1748750,-19000
2024-05-06,PIDILITIND,2024-05-30,2968.9,2986.0,2945.05,2973.8,2973.8,412750,1651.0,1767750,-47750
2024-05-03,PIDILITIND,2024-05-30,3018.2,3039.0,2963.9,2975.9,2975.9,548250,2193.0,1815500,-33750
2024-05-02,PIDILITIND,2024-05-30,3045.9,3134.45,2980.8,3016.65,3016.65,1744750,6979.0,1849250,216750
2024-04-30,PIDILITIND,2024-05-30,3037.05,3095.0,3026.55,3062.15,3062.15,486250,1945.0,1632500,-47250
2024-04-29,PIDILITIND,2024-05-30,2999.6,3043.8,2999.6,3037.5,3037.5,429500,1718.0,1679750,-33750
2024-04-26,PIDILITIND,2024-05-30,2938.0,3031.75,2935.5,3007.25,3007.25,507500,2030.0,1713500,-20000
2024-04-25,PIDILITIND,2024-05-30,2964.0,2964.0,2926.35,2946.8,2946.8,687250,2749.0,1733500,191750
2024-04-24,PIDILITIND,2024-04-25,2934.7,2975.0,2931.8,2942.9,2942.9,713250,2853.0,320250,-387000
2024-04-23,PIDILITIND,2024-04-25,2931.4,2931.4,2877.0,2918.6,2918.6,739250,2957.0,707250,-461000
2024-04-22,PIDILITIND,2024-04-25,2848.0,2911.75,2835.0,2903.0,2903.0,849250,3397.0,1168250,-501250
2024-04-19,PIDILITIND,2024-04-25,2860.2,2864.0,2810.0,2834.75,2834.75,520750,2083.0,1669500,-51750
2024-04-18,PIDILITIND,2024-04-25,2888.25,2924.3,2865.3,2877.25,2877.25,467250,1869.0,1721250,-5500
2024-04-16,PIDILITIND,2024-04-25,2880.95,2903.85,2861.75,2884.75,2884.75,336500,1346.0,1726750,22500
2024-04-15,PIDILITIND,2024-04-25,2968.55,2968.55,2883.4,2893.3,2893.3,584500,2338.0,1704250,1000
2024-04-12,PIDILITIND,2024-04-25,2995.1,3032.55,2984.35,2988.7,2988.7,291250,1165.0,1703250,-33000
2024-04-10,PIDILITIND,2024-04-25,3026.9,3035.0,3005.7,3008.4,3008.4,239000,956.0,1736250,-45250
2024-04-09,PIDILITIND,2024-04-25,3050.7,3065.2,3009.1,3020.8,3020.8,214250,857.0,1781500,-33000
2024-04-08,PIDILITIND,2024-04-25,3010.35,3058.35,2992.1,3050.85,3050.85,386000,1544.0,1814500,15750
2024-04-05,PIDILITIND,2024-04-25,3022.4,3029.05,2995.15,3014.65,3014.65,175750,703.0,1798750,-6000
2024-04-04,PIDILITIND,2024-04-25,3039.7,3044.85,3008.85,3013.85,3013.85,233750,935.0,1804750,-8250
2024-04-03,PIDILITIND,2024-04-25,3022.5,3039.2,2992.05,3020.4,3020.4,289000,1156.0,1813000,27000
2024-04-02,PIDILITIND,2024-04-25,3052.35,3060.75,3006.45,3022.5,3022.5,451500,1806.0,1786000,-14750
2024-04-01,PIDILITIND,2024-04-25,3038.4,3080.3,3038.4,3063.9,3063.9,478000,1912.0,1800750,-76750
2024-03-28,PIDILITIND,2024-04-25,3024.0,3050.95,2987.0,3027.8,3027.8,981250,3925.0,1877500,235000
2024-03-27,PIDILITIND,2024-03-28,3031.0,3033.45,2991.3,2996.2,2996.2,756500,3026.0,403250,-463750
2024-03-26,PIDILITIND,2024-03-28,2977.05,3020.9,2960.0,3010.5,3010.5,1410500,5642.0,867000,-596250
2024-03-22,PIDILITIND,2024-03-28,2934.9,2974.35,2896.55,2964.1,2964.1,1071500,4286.0,1463250,-394250
