Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2015-07-08,GRANULES,84.95,360.38,3.65,328.29999999999995
2015-07-13,GRANULES,85.1,452.0,3.19,824.0
2015-08-20,GRANULES,125.25,423.53,1.1,223.53
2016-03-10,GRANULES,124.75,177.01,1.66,13.79000000000002
2016-08-11,GRANULES,134.5,308.57,1.33,71.43
2016-10-17,GRANULES,121.2,2200.0,1.3,1050.0
2017-02-03,GRANULES,127.9,243.62,3.69,4.030000000000001
2017-02-06,GRANULES,127.85,791.67,1.69,616.66
2017-10-26,GRANULES,137.9,493.75,1.52,456.25
2017-11-30,GRANULES,128.15,323.33,1.62,216.67
2017-12-07,GRANULES,126.05,174.0,1.35,96.0
2018-02-22,GRANULES,112.35,1900.0,2.99,4080.0
2018-06-13,GRANULES,85.75,347.96,1.95,-148.98
2018-10-30,GRANULES,97.05,281.35,2.49,-152.33
2019-01-23,GRANULES,93.3,1750.0,1.23,1325.0
2019-03-01,GRANULES,103.95,175.68,1.02,100.0
2019-05-09,GRANULES,113.6,2400.0,1.27,1833.33
2019-10-22,GRANULES,114.3,160.99,3.01,-26.01000000000002
2019-12-06,GRANULES,121.5,1575.0,1.91,3200.0
2020-01-15,GRANULES,137.2,161.54,1.33,43.08000000000001
2020-03-27,GRANULES,145.9,57.94,1.83,87.30000000000001
2020-07-23,GRANULES,280.65,121.05,1.56,-46.41
2020-12-17,GRANULES,377.75,20.63,1.18,166.67000000000002
2021-05-06,GRANULES,351.75,99.58,1.9,-19.41
2021-06-18,GRANULES,310.8,92.22,1.73,100.0
2021-06-30,GRANULES,332.6,101.64,2.57,38.8
2021-07-07,GRANULES,342.9,144.78,1.35,56.71000000000001
2022-01-17,GRANULES,331.1,106.83,5.16,-3.219999999999999
2022-03-24,GRANULES,315.95,234.38,1.86,346.87
2022-10-03,GRANULES,347.75,99.07,1.32,-37.38999999999999
2024-07-31,GRANULES,630.1,62.08,6.73,4.549999999999997
2024-09-09,GRANULES,666.85,68.36,4.52,36.03
2024-09-24,GRANULES,563.1,104.63,2.14,93.52
2024-10-04,GRANULES,569.75,85.2,2.57,17.599999999999994
2024-10-11,GRANULES,603.85,84.51,2.85,41.6
2024-12-04,GRANULES,543.05,102.24,2.9,5.969999999999999
2024-12-05,GRANULES,566.95,106.15,3.73,14.559999999999988
2025-01-14,GRANULES,583.75,66.09,2.34,137.39
2025-05-12,GRANULES,460.15,92.39,1.76,98.91
