Date,Symbol,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,Volume,Trades,Deliverable Volume,DeiiveryToTrade,%Deliverble,Z-ScoreDelVolume,DeliveryStatus,Trades_Diff,MWPL,MWPL_Diff,Close,Close_Diff,Close_Future,FuturePremium,Change in OI,OI_CUMI,OI_Rank,Position,BuyingPressure,SellingPressure,fluctuates,Change,Return,Volatility,Expected Change,Magnitude,Abs Magnitude,EWMA20BUYPRE,EWMA50BUYPRE,EWMA20SELLPRE,EWMA50SELLPRE,EWMA20_DEL,EWMA50_DEL,EWMA20_VOL,EWMA50_VOL,EWMA20_OI,EWMA50_OI,DEL2TRADE20,DEL2TRADE50
2022-01-18,PFIZER,4875.25,4865.0,4895.65,4822.25,4836.38,190750,2022-01-27,105833.0,5564.0,91831.0,1054.96,86.77,2.74,75.0,67.0,84.81,-0.39,4834.9,-58.75,4831.1,-3.7999999999992724,1375,54000,10.0,ShortBuildUp,12.65,71.1,1.51,-40.350000000000364,-0.008310939018109309,,,,,22.72,22.04,82.64,87.11,22539.12,20099.79,37293.13,35354.81,174855.75,171873.35,8.33,8.05
2022-01-19,PFIZER,4834.9,4825.0,4825.0,4733.0,4769.48,185250,2022-01-27,32600.0,5444.0,16502.0,-82.03,50.62,-0.19,6.0,39.0,84.95,0.14,4755.15,-71.5500000000002,4759.55,4.400000000000546,-5500,48500,5.0,LongUnwinding,22.15,140.5,1.9,-79.75,-0.016632204926981586,,,,,22.65,22.05,90.53,92.61,21716.69,19729.72,36653.79,35071.46,176271.74,173249.26,8.01,7.84
2022-01-20,PFIZER,4755.15,4750.0,4799.25,4740.05,4756.85,178000,2022-01-27,77690.0,3598.0,66811.0,304.87,86.0,1.77,71.0,18.0,85.0,0.05,4747.55,5.75,4765.3,17.75,-7250,41250,54.0,ShortCovering,14.55,77.45,1.24,-7.599999999999454,-0.0015995457334039287,,,,,21.59,21.33,88.81,91.14,27617.92,24282.69,42023.95,39192.86,176497.91,173708.68,9.79,9.17
2022-01-21,PFIZER,4747.55,4747.0,4823.95,4705.0,4762.14,159375,2022-01-27,21996.0,4661.0,7045.0,-89.46,32.03,-0.55,3.0,56.0,84.86,-0.14,4747.6,-8.449999999999818,4756.85,9.25,-18625,22625,68.0,LongUnwinding,42.6,76.35,2.51,0.0500000000001819,1.0531692495874267e-05,,,,,24.24,23.27,87.24,89.79,25018.28,22706.35,39493.18,37620.26,174334.22,172397.9,9.15,8.76
2022-01-24,PFIZER,4747.6,4740.0,4745.8,4575.0,4637.97,127875,2022-01-27,33688.0,6525.0,8448.0,19.91,44.0,-0.5,42.0,59.0,85.06,0.2,4590.7,-169.95000000000073,4586.9,-3.800000000000182,-31500,-8875,60.0,LongUnwinding,15.7,233.25,3.6,-156.90000000000055,-0.033606709308910965,,,,,23.2,22.61,105.13,102.26,22987.62,21467.19,38781.76,37278.51,168640.73,168528.51,8.66,8.45
2022-01-25,PFIZER,4590.7,4571.3,4634.65,4485.85,4547.25,73625,2022-01-27,23881.0,6589.0,9909.0,17.29,41.49000000000001,-0.44,40.0,41.0,85.58,0.52,4527.0,-50.94999999999982,4535.95,8.949999999999818,-54250,-63125,61.0,LongUnwinding,41.15,218.8,3.24,-63.69999999999982,-0.013973049437481677,,,,,25.34,24.15,118.69,111.92,21427.47,20508.42,37004.25,36167.16,157306.28,160656.09,8.06,8.05
2022-01-27,PFIZER,4527.0,4527.0,4527.0,4410.0,4451.18,17375,2022-01-27,33083.0,6107.0,12801.0,29.19,38.690000000000005,-0.33,44.0,35.0,88.73,3.15,4436.3,-107.89999999999964,4428.05,-8.25,-56250,-119375,50.0,LongUnwinding,26.3,198.35,2.58,-90.69999999999982,-0.020238772758265355,,,,,25.45,24.32,127.97,118.79,20422.58,19895.86,36547.47,35922.05,141005.91,149268.7,7.75,7.84
2022-01-28,PFIZER,4436.3,4421.0,4540.0,4421.0,4506.59,165500,2022-02-24,20010.0,4173.0,7972.0,-37.72,39.839999999999996,-0.52,21.0,20.0,88.75,0.02,4481.45,-490.90000000000055,4496.4,14.949999999999818,-2125,-2125,23.0,LongUnwinding,71.45,58.55,2.68,45.149999999999636,0.010125959078793656,,,,,30.7,27.92,120.05,114.19,19002.41,18984.88,34661.13,34706.37,143799.81,150508.77,7.41,7.61
2022-01-31,PFIZER,4481.45,4549.0,4559.95,4489.5,4530.05,165125,2022-02-24,13816.0,3158.0,3338.0,-58.13,24.16,-0.7,14.0,24.0,88.6,-0.15,4529.75,46.05000000000018,4542.45,12.699999999999818,-375,-2500,25.0,ShortCovering,108.75,30.2,1.57,48.30000000000018,0.01072009555972997,,,,,39.43,33.88,109.99,108.0,17248.68,17832.32,32327.38,33167.56,146187.31,151585.42,7.07,7.37
2022-02-01,PFIZER,4529.75,4529.75,4563.1,4489.15,4530.33,166500,2022-02-24,20159.0,3500.0,9926.0,197.36,49.24,-0.44,67.0,46.0,88.51,-0.09,4528.25,5.550000000000181,4548.0,19.75,1375,-1125,6.0,LongBuildUp,39.1,34.85,1.63,-1.5,-0.0003311989431900031,,,,,39.4,34.25,101.72,102.79,16442.33,17269.32,30987.45,32241.25,148424.06,152647.46,6.93,7.26
2022-02-02,PFIZER,4528.25,4526.0,4635.0,4526.0,4607.47,162125,2022-02-24,21340.0,4781.0,6565.0,-33.86,30.760000000000005,-0.57,23.0,58.0,88.49,-0.02,4625.85,-517.3499999999995,4636.35,10.5,-4375,-5500,8.0,LongUnwinding,136.7,9.15,2.41,97.60000000000036,0.021324586471111573,,,,,49.96,41.32,91.67,96.33,15370.63,16530.72,29940.68,31489.05,149910.63,153301.42,6.66,7.06
2022-02-03,PFIZER,4625.85,4648.0,4662.6,4551.15,4591.68,165500,2022-02-24,30144.0,5499.0,13050.0,98.78,43.29,-0.32,59.0,49.0,87.98,-0.51,4568.05,38.64999999999964,4586.65,18.599999999999454,3375,-2125,12.0,LongBuildUp,42.05,94.55,2.41,-57.80000000000018,-0.012573719858913535,0.012137314731490306,,,,49.11,41.37,91.98,96.21,15122.13,16297.49,29962.45,31398.93,151579.96,154118.78,6.53,6.96
2022-02-04,PFIZER,4568.05,4579.7,4598.95,4460.0,4490.46,175500,2022-02-24,218942.0,16432.0,173399.0,1228.73,79.2,5.91,76.0,75.0,87.41,-0.57,4471.4,-103.59999999999944,4483.05,11.650000000000546,10000,7875,69.0,ShortBuildUp,11.4,191.2,3.04,-96.65000000000055,-0.021384859309065973,0.012597022288002795,55.443860559184294,-1.7432047304287226,1.7432047304287226,45.12,39.41,102.48,102.41,31872.25,26539.45,49961.77,43625.47,154111.37,155512.69,7.25,7.37
2022-02-07,PFIZER,4471.4,4460.0,4479.8,4343.0,4388.79,174000,2022-02-24,44851.0,8368.0,14460.0,-91.66,32.24,-0.27,1.0,4.0,86.96,-0.45,4405.25,-69.94999999999982,4413.1,7.850000000000364,-1500,6375,20.0,LongUnwinding,62.25,193.7,3.06,-66.14999999999964,-0.014904547227319043,0.012723383653343348,56.32632545857569,-1.174406451360805,1.174406451360805,46.91,40.86,112.03,108.21,30048.85,25771.89,49426.57,43703.34,156194.09,156687.42,7.05,7.24
2022-02-08,PFIZER,4405.25,4390.0,4590.0,4380.0,4529.37,161750,2022-02-24,113429.0,14712.0,19072.0,31.89,16.81,-0.09,45.0,66.0,86.79,-0.17,4537.5,136.14999999999964,4549.25,11.75,-12250,-5875,74.0,ShortCovering,194.5,52.5,4.77,132.25,0.02957918812426641,0.01479115752620429,56.04968583889078,2.359513671140627,2.359513671140627,62.22,50.4,105.86,104.75,28910.17,25356.27,56065.9,48028.67,156770.43,157001.47,7.12,7.27
2022-02-09,PFIZER,4537.5,4500.0,4580.95,4500.0,4533.48,166125,2022-02-24,135601.0,5281.0,106082.0,456.22,78.23,3.3,74.0,2.0,86.82,0.03,4566.1,35.55000000000018,4584.8,18.699999999999818,4375,-1500,17.0,LongBuildUp,186.1,23.9,1.78,28.600000000000364,0.006283249284257053,0.014964680811482669,67.11487727515197,0.42613502640775863,0.42613502640775863,74.96,58.63,97.43,99.85,36848.17,30252.26,64246.99,53339.9,157732.66,157554.81,9.03,8.39
2022-02-10,PFIZER,4566.1,4566.0,4566.0,4485.65,4507.69,167250,2022-02-24,69798.0,3433.0,59684.0,-43.74,85.51,1.49,18.0,16.0,86.81,-0.01,4518.95,-55.69999999999982,4529.1,10.150000000000546,1125,-375,29.0,ShortBuildUp,33.3,62.0,1.76,-47.150000000000546,-0.01037978290207242,0.015036026090116046,68.33022905331102,-0.6900313470808692,0.6900313470808692,70.71,57.12,93.81,97.6,39179.32,31999.82,64813.66,54317.13,158704.22,158130.48,10.18,9.1
2022-02-11,PFIZER,4518.95,4499.9,4499.9,4438.85,4464.64,171500,2022-02-24,18577.0,3001.0,6101.0,-89.78,32.84,-0.59,2.0,33.0,86.66,-0.15,4450.95,-71.25,4457.85,6.900000000000546,4250,3875,71.0,ShortBuildUp,12.1,115.05,1.35,-68.0,-0.015162109433221715,0.015225251180408515,67.9470500999299,-1.000779281808294,1.000779281808294,64.77,54.5,95.97,98.62,35825.54,30492.42,60125.76,52236.93,160001.57,158908.63,9.78,8.93
2022-02-14,PFIZER,4450.95,4400.0,4425.35,4300.0,4363.38,172500,2022-02-24,33204.0,5910.0,12998.0,113.05,39.15,-0.32,63.0,70.0,86.53,-0.13,4313.7,-146.1000000000004,4311.75,-1.949999999999818,1000,4875,28.0,ShortBuildUp,13.7,186.2,2.82,-137.25,-0.03132155202026432,0.015875978725329608,67.76683174143928,-2.0253270880903806,2.0253270880903806,59.62,52.17,105.06,103.62,33525.22,29493.16,57412.87,51149.79,161261.03,159684.96,9.36,8.74
2022-02-15,PFIZER,4313.7,4300.0,4434.9,4293.0,4342.43,169000,2022-02-24,21209.0,3870.0,7690.0,-40.84,36.26,-0.53,19.0,17.0,86.51,-0.02,4385.8,-232.95000000000076,4403.4,17.599999999999454,-3500,1375,7.0,LongUnwinding,92.8,49.1,3.29,72.10000000000036,0.016576044801130507,0.016645010215738668,68.48420942745433,1.0527974346608506,1.0527974346608506,62.95,54.45,99.45,100.56,30936.15,28269.69,53784.7,49469.68,162036.59,160207.66,8.97,8.56
2022-02-16,PFIZER,4385.8,4400.0,4452.75,4377.05,4405.49,168875,2022-02-24,55599.0,3723.0,41808.0,443.67,75.2,0.8,73.0,38.0,86.51,0.0,4418.3,28.300000000000185,4431.7,13.399999999999636,-125,1250,22.0,ShortCovering,125.3,34.45,1.73,32.5,0.007382957400725587,0.016872325113299586,73.00168580418665,0.44519519846671984,0.44519519846671984,69.17,58.36,92.97,96.91,32020.27,29016.76,53965.62,49807.91,162718.51,160685.94,9.57,8.91
2022-02-17,PFIZER,4418.3,4449.9,4449.9,4353.0,4378.77,166375,2022-02-24,15245.0,2172.0,7935.0,-81.02,52.05,-0.52,7.0,10.0,86.45,-0.06,4374.05,-61.80000000000018,4369.9,-4.150000000000546,-2500,-1250,76.0,LongUnwinding,21.05,78.7,2.19,-44.25,-0.010065653348013015,0.01689550121677393,74.54699404809156,-0.593585302332292,0.593585302332292,64.39,56.33,91.55,95.92,29629.23,27871.71,50121.67,47930.64,163081.5,160994.94,9.31,8.81
2022-02-18,PFIZER,4374.05,4360.0,4392.05,4301.0,4353.06,151500,2022-02-24,29702.0,3537.0,14542.0,83.26,48.96,-0.26,56.0,61.0,86.73,0.28,4342.9,-31.699999999999815,4338.2,-4.699999999999818,-14875,-16125,73.0,LongUnwinding,41.9,107.0,2.08,-31.150000000000546,-0.007147025644288263,0.016688041136385102,73.90176709723,-0.4215054825281453,0.4215054825281453,62.17,55.56,93.08,96.51,28137.49,27158.48,48102.68,46955.28,161936.38,160486.9,9.22,8.78
2022-02-21,PFIZER,4342.9,4310.0,4342.9,4280.0,4317.25,125250,2022-02-24,26579.0,3356.0,13212.0,-9.15,49.71,-0.31,33.0,37.0,86.78,0.05,4292.45,-48.349999999999454,4289.85,-2.5999999999994543,-26250,-42375,63.0,LongUnwinding,12.45,99.6,1.45,-50.44999999999982,-0.011684662231216336,0.016750882281705078,72.47449385120686,-0.6961069656253931,0.6961069656253931,57.27,53.29,93.72,96.68,26667.08,26422.77,45982.24,45880.38,158322.17,158628.05,9.09,8.74
2022-02-22,PFIZER,4292.45,4215.0,4269.95,4183.7,4206.69,105500,2022-02-24,47714.0,5548.0,27869.0,110.94,58.41,0.26,62.0,62.0,87.01,0.23,4200.0,-85.20000000000073,4204.65,4.649999999999636,-19750,-62125,43.0,LongUnwinding,16.3,142.9,2.01,-92.44999999999982,-0.021773140208683373,0.017108844103584424,71.90232465010496,-1.2857720588296009,1.2857720588296009,53.24,51.36,98.55,99.08,26785.1,26498.04,46152.29,45975.82,153135.31,155862.83,9.05,8.73
2022-02-23,PFIZER,4200.0,4220.0,4300.0,4220.0,4274.78,58125,2022-02-24,21435.0,2982.0,7910.0,-71.62,36.9,-0.52,9.0,7.0,87.9,0.89,4285.05,84.85000000000036,4289.5,4.449999999999818,-47375,-109500,65.0,ShortCovering,101.35,14.95,1.9,85.05000000000018,0.020047695303777147,0.016756957066431235,71.85714523505457,1.1835983703748594,1.1835983703748594,57.95,53.93,90.37,94.76,24937.13,25542.82,43732.34,44714.69,143833.31,150840.21,8.86,8.65
2022-02-24,PFIZER,4285.05,4200.0,4256.25,4180.0,4223.31,120750,2022-03-31,62741.0,9443.0,28371.0,258.67,45.22,0.27,69.0,76.0,90.82,2.92,4224.7,-94.25,4217.5,-7.199999999999818,21250,21250,16.0,ShortBuildUp,44.7,75.3,1.78,-60.350000000000364,-0.01418396822216117,0.016763747929839454,71.80439887751116,-0.8404777554499064,0.8404777554499064,56.66,53.46,88.89,93.77,25272.43,25686.41,45588.43,45629.9,141579.34,149312.5,8.65,8.55
2022-02-25,PFIZER,4224.7,4224.7,4436.8,4224.7,4330.19,116500,2022-03-31,45621.0,6080.0,11863.0,-58.19,26.0,-0.37,13.0,15.0,90.81,-0.01,4349.2,142.69999999999982,4360.2,11.0,-4250,17000,18.0,ShortCovering,169.2,87.6,5.02,124.5,0.029043667770519477,0.0176962064548241,70.82180587919274,1.7579331457936993,1.7579331457936993,67.62,59.27,88.77,93.46,23966.21,24992.6,45591.61,45629.46,139136.36,147665.62,8.54,8.5
2022-02-28,PFIZER,4349.2,4359.0,4419.7,4301.1,4369.31,112875,2022-03-31,20529.0,3574.0,7456.0,-37.15,36.32,-0.54,22.0,11.0,90.91,0.1,4402.45,52.5,4412.7,10.25,-3625,13375,45.0,ShortCovering,177.75,34.35,2.73,53.25,0.012169283998854752,0.017765599894822445,76.96434111332098,0.6918788523323497,0.6918788523323497,78.33,65.15,83.48,90.53,22361.43,24121.98,43155.54,44383.32,136583.77,145938.41,8.26,8.36
2022-03-02,PFIZER,4402.45,4331.0,4442.75,4331.0,4398.73,108625,2022-03-31,37166.0,3901.0,21990.0,194.93,59.17,0.03,66.0,45.0,90.9,-0.01,4411.45,-5.75,4406.95,-4.5,-4250,9125,52.0,LongUnwinding,110.35,31.3,2.54,9.0,0.002042229462105638,0.017583082850605572,78.21216525696107,0.11507161284221035,0.11507161284221035,81.43,67.37,78.42,87.62,22325.4,24017.23,42574.5,44028.71,133871.52,144105.07,8.39,8.42
2022-03-03,PFIZER,4411.45,4440.0,4488.0,4298.0,4383.78,106875,2022-03-31,48264.0,4445.0,27512.0,25.11,57.00000000000001,0.24,43.0,48.0,90.92,0.02,4314.4,-82.1999999999998,4324.75,10.350000000000364,-1750,7375,32.0,LongUnwinding,16.4,173.6,4.31,-97.05000000000018,-0.02224516856153791,0.018165814101296026,77.56689084130394,-1.2511781630974126,1.2511781630974126,75.14,64.89,87.63,91.8,22827.66,24187.26,43125.46,44234.76,131257.25,142293.79,8.63,8.54
2022-03-04,PFIZER,4314.4,4280.0,4389.55,4271.0,4330.98,104125,2022-03-31,15253.0,2753.0,4461.0,-83.79,29.25,-0.65,5.0,13.0,90.97,0.05,4337.0,13.0,4337.75,0.75,-2750,4625,59.0,ShortCovering,66.0,151.0,2.75,22.600000000000364,0.00522459981234924,0.017444157671189845,78.37458835863157,0.28835877129696436,0.28835877129696436,74.25,64.95,93.76,94.65,21051.92,23236.53,40430.67,42837.95,128634.02,140454.2,8.33,8.39
2022-03-07,PFIZER,4337.0,4320.0,4373.95,4187.3,4293.9,101500,2022-03-31,26387.0,4783.0,9201.0,106.25,34.87,-0.47,61.0,65.0,91.04,0.07,4266.8,-54.5,4283.25,16.449999999999818,-2625,2000,48.0,LongUnwinding,79.5,122.75,4.3,-70.19999999999982,-0.01631873308403975,0.01756489470111164,75.65531181995036,-0.927892547281631,0.927892547281631,74.76,65.64,96.56,96.0,19907.79,22566.09,39074.85,42052.13,126014.41,138593.47,8.06,8.26
2022-03-08,PFIZER,4266.8,4298.0,4400.0,4260.05,4339.33,100125,2022-03-31,52096.0,4747.0,34965.0,280.01,67.12,0.53,70.0,40.0,91.05,0.01,4382.55,113.0,4396.25,13.699999999999818,-1375,625,37.0,ShortCovering,195.25,17.45,3.28,115.75,0.0267666149921002,0.01821002422717602,74.94589271070315,1.5444475449349013,1.5444475449349013,86.38,71.78,88.93,92.28,21359.57,23153.33,40330.31,42527.83,123518.22,136771.52,8.34,8.38
2022-03-09,PFIZER,4382.55,4410.0,4448.15,4373.7,4420.78,100750,2022-03-31,69144.0,5822.0,52961.0,51.47,76.6,1.23,49.0,51.0,91.01,-0.04,4424.1,46.399999999999636,4442.65,18.549999999999272,625,1250,15.0,LongBuildUp,164.05,24.05,1.7,41.55000000000018,0.009436121181577661,0.018051743772718926,79.80634167681026,0.5206353170311223,0.5206353170311223,93.86,76.12,82.68,89.07,24402.91,24553.68,43105.18,43778.25,121325.55,135079.25,8.68,8.55
2022-03-10,PFIZER,4424.1,4510.0,4510.0,4368.05,4435.05,95250,2022-03-31,41330.0,3588.0,25687.0,-51.5,62.150000000000006,0.17,16.0,12.0,91.19,0.18,4390.2,-37.44999999999982,4405.2,15.0,-5500,-4250,3.0,LongUnwinding,22.15,119.8,3.21,-33.900000000000546,-0.0076920838069654,0.016808562447994932,79.8627196248858,-0.4244784069366586,0.4244784069366586,86.96,73.6,86.25,90.5,24526.44,24606.51,42934.41,43664.11,118817.05,133222.5,8.95,8.69
2022-03-11,PFIZER,4390.2,4365.0,4488.0,4365.0,4430.31,98125,2022-03-31,57508.0,4813.0,39272.0,52.89,68.29,0.7,51.0,57.0,91.07,-0.12,4473.5,90.35000000000036,4495.55,22.050000000000182,2875,-1375,14.0,LongBuildUp,108.5,36.5,2.8,83.30000000000018,0.01879631586961139,0.017315094755457335,73.79295085918734,1.1288341098996613,1.1288341098996613,89.03,75.21,81.47,88.0,25943.62,25285.15,44335.06,44304.74,116828.36,131598.37,9.24,8.84
2022-03-14,PFIZER,4473.5,4473.0,4473.0,4364.0,4395.06,103750,2022-03-31,24644.0,3250.0,12391.0,-68.45,50.28,-0.35,10.0,19.0,90.68,-0.39,4373.5,-99.5500000000002,4396.0,22.5,5625,4250,64.0,ShortBuildUp,9.5,114.5,2.44,-100.0,-0.022607496127742266,0.017844648601183344,77.45907638853839,-1.2910042910710071,1.2910042910710071,81.39,72.2,84.64,89.22,24642.23,24692.66,42444.22,43401.32,115572.51,130318.72,9.08,8.78
2022-03-15,PFIZER,4373.5,4355.0,4488.0,4350.0,4428.37,106500,2022-03-31,40042.0,6433.0,11542.0,-6.85,28.82,-0.38,34.0,71.0,90.59,-0.09,4400.3,18.25,4414.25,13.949999999999818,2750,7000,36.0,LongBuildUp,50.3,87.7,3.16,26.800000000000182,0.006109116540351067,0.017636315765667845,78.04357065727535,0.3433979221387898,0.3433979221387898,78.41,71.2,84.94,89.15,23385.26,24092.42,42213.73,43247.99,114702.0,129231.55,8.81,8.66
2022-03-16,PFIZER,4400.3,4449.9,4465.0,4337.5,4367.34,113125,2022-03-31,39930.0,5000.0,23363.0,102.42,58.51,0.08,60.0,27.0,90.26,-0.33,4344.75,-47.55000000000018,4366.7,21.949999999999818,6625,13625,66.0,ShortBuildUp,7.25,143.25,2.9,-55.55000000000018,-0.012704500755416959,0.016439198862581706,77.60508026366821,-0.7158036537204202,0.7158036537204202,71.59,68.3,90.53,91.61,23383.13,24059.34,41994.76,43097.51,114550.8,128501.09,8.73,8.63
2022-03-17,PFIZER,4344.75,4344.75,4417.3,4337.0,4375.73,123000,2022-03-31,71190.0,11795.0,35800.0,53.23,50.29,0.56,52.0,73.0,89.77,-0.49,4388.0,39.100000000000364,4405.8,17.800000000000182,9875,23500,57.0,LongBuildUp,51.0,77.0,1.85,43.25,0.00990532275027789,0.01617209467285793,71.42420925820187,0.6055369803766286,0.6055369803766286,69.61,67.52,89.23,90.95,24572.91,24588.55,44792.24,44363.78,115360.4,128253.13,8.47,8.52
2022-03-21,PFIZER,4388.0,4415.0,4548.0,4390.05,4500.08,131375,2022-03-31,73191.0,8636.0,21665.0,-39.48,29.600000000000005,0.01,20.0,22.0,89.1,-0.67,4506.95,119.0,4524.8,17.850000000000364,8375,31875,44.0,LongBuildUp,169.95,41.05,3.6,118.94999999999982,0.02674710737998609,0.017136003079253375,70.9631514245006,1.6762220619042487,1.6762220619042487,79.22,72.11,84.62,88.71,24294.44,24457.54,47511.83,45655.61,116894.02,128393.03,8.47,8.51
2022-03-22,PFIZER,4506.95,4507.0,4531.5,4416.3,4462.5,131750,2022-03-31,33105.0,4457.0,8795.0,-59.4,26.57,-0.49,12.0,5.0,88.67,-0.43,4435.65,-70.35000000000036,4454.45,18.800000000000182,375,32250,24.0,ShortBuildUp,45.6,112.35,2.56,-71.30000000000018,-0.015946483327439864,0.017371390919303446,77.231109078041,-0.923203108839891,0.923203108839891,76.0,70.93,87.27,89.76,22810.93,23759.57,46132.89,45096.31,118315.94,128542.63,8.37,8.47
2022-03-23,PFIZER,4435.65,4488.0,4591.4,4425.0,4537.06,120125,2022-03-31,126511.0,12241.0,46206.0,425.37,36.52,0.97,72.0,74.0,88.76,0.09,4442.0,-6.599999999999454,4447.85,5.850000000000364,-11625,20625,1.0,LongUnwinding,25.7,149.4,3.75,6.350000000000364,0.0014305590067049678,0.017279095795689346,77.05341013120832,0.082410369498085,0.082410369498085,71.19,68.92,93.22,92.41,25049.09,24754.53,53822.53,48705.11,118489.01,128169.5,8.56,8.55
