Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble
2024-12-13,AARTIIND,437.7,437.5,438.35,427.75,437.2,432.78,1089499,24728.0,362919,33.31
2024-12-12,AARTIIND,446.6,447.0,448.95,436.4,437.7,440.62,1077646,22632.0,467151,43.35
2024-12-11,AARTIIND,447.6,449.7,452.25,446.0,446.6,448.89,712245,16261.0,293507,41.21
2024-12-10,AARTIIND,448.4,450.0,456.5,446.55,447.6,451.1,1746995,26003.0,883700,50.58
2024-12-09,AARTIIND,451.6,452.0,454.75,445.7,448.4,450.13,1785516,26701.0,901441,50.49
2024-12-06,AARTIIND,449.0,449.8,453.4,448.05,451.6,450.86,1245036,19133.0,491010,39.44
2024-12-05,AARTIIND,447.1,450.0,451.35,441.9,449.0,447.17,1806969,29705.0,400523,22.17
2024-12-04,AARTIIND,445.1,447.0,453.35,444.1,447.1,448.37,1171294,24621.0,467343,39.9
2024-12-03,AARTIIND,443.95,445.0,449.65,443.95,445.1,446.73,986176,28720.0,465052,47.16
2024-12-02,AARTIIND,448.3,448.0,448.0,440.2,443.95,443.85,1934835,34075.0,1129722,58.39
2024-11-29,AARTIIND,448.35,447.2,451.95,445.2,448.3,448.61,600989,18478.0,203695,33.89
2024-11-28,AARTIIND,452.75,453.5,459.75,445.85,448.35,452.61,1150900,29764.0,416710,36.21
2024-11-27,AARTIIND,451.35,452.9,458.0,447.55,452.75,452.03,2084239,34713.0,927245,44.49
2024-11-26,AARTIIND,437.9,440.9,452.4,438.2,451.35,447.79,1987288,39609.0,829037,41.72
2024-11-25,AARTIIND,430.85,435.7,441.5,434.75,437.9,438.0,1097493,19424.0,508300,46.31
2024-11-22,AARTIIND,425.6,426.2,433.0,422.6,430.85,428.54,1013966,19856.0,361820,35.68
2024-11-21,AARTIIND,434.9,432.0,433.0,423.0,425.6,426.24,1070614,27948.0,375132,35.04
2024-11-19,AARTIIND,431.25,433.0,441.95,431.0,434.9,437.83,965128,23091.0,325744,33.75
2024-11-18,AARTIIND,438.25,439.0,439.0,429.5,431.25,433.13,1246002,30630.0,419924,33.7
