DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,70.31250000000001,Bullish,8,8
High,High,Medium,61.59999999999999,Bullish,3,3
High,High,Very Low,90.18137254901958,Bearish,102,102
High,Low,Low,55.7878787878788,Bullish,33,33
High,Low,Medium,58.689189189189186,Bullish,37,37
High,Medium,Low,69.34722222222223,Bearish,36,36
High,Medium,Medium,64.04999999999995,Bullish,3,3
High,Medium,Very Low,91.19666666666664,Bearish,30,30
High,Very High,High,92.02058823529407,Bearish,17,17
High,Very High,Low,107.5749999999999,Bearish,8,8
High,Very High,Medium,104.68611111111103,Bullish,18,18
High,Very High,Very High,78.53166666666667,Bullish,30,30
High,Very High,Very Low,100.40000000000009,Bearish,5,5
High,Very Low,Medium,64.7294117647059,Bearish,51,51
High,Very Low,Very Low,58.187500000000114,Bullish,4,4
Low,High,High,77.38461538461537,Bullish,13,13
Low,High,Medium,22.0,Bullish,1,1
Low,High,Very High,78.62500000000006,Bearish,8,8
Low,Low,Low,82.13076923076929,Bearish,13,13
Low,Low,Very Low,59.67765957446807,Bearish,94,94
Low,Medium,High,104.73333333333312,Bullish,3,3
Low,Medium,Low,62.43000000000003,Bearish,15,15
Low,Medium,Medium,57.688461538461524,Bearish,13,13
Low,Medium,Very Low,87.27142857142859,Bullish,14,14
Low,Very High,Very High,69.79583333333333,Bearish,24,24
Low,Very Low,Low,43.26550000000001,Bullish,100,100
Low,Very Low,Medium,39.13775510204081,Bearish,49,49
Low,Very Low,Very Low,41.584615384615425,Bearish,39,39
Medium,High,High,60.99285714285715,Bearish,7,7
Medium,High,Low,58.58749999999992,Bearish,8,8
Medium,High,Medium,81.57500000000003,Bearish,12,12
Medium,High,Very High,39.40000000000009,Bearish,1,1
Medium,High,Very Low,72.92499999999995,Bearish,16,16
Medium,Low,Low,47.23645833333334,Bearish,48,48
Medium,Low,Very Low,50.19400000000003,Bearish,25,25
Medium,Medium,Low,101.1416666666667,Bearish,6,6
Medium,Medium,Very Low,75.42627118644066,Bullish,118,118
Medium,Very High,High,120.29285714285723,Bearish,7,7
Medium,Very High,Very High,105.33333333333333,Bullish,33,33
Medium,Very Low,Low,40.0888888888889,Bullish,36,36
Medium,Very Low,Medium,51.275373134328376,Bearish,67,67
Medium,Very Low,Very Low,97.31666666666645,Bullish,3,3
Very High,High,Low,93.56785714285711,Bearish,42,42
Very High,High,Medium,98.61216216216215,Bearish,37,37
Very High,High,Very Low,163.15714285714276,Bullish,14,14
Very High,Low,Medium,70.54027777777776,Bearish,36,36
Very High,Medium,Low,59.10000000000002,Bearish,4,4
Very High,Medium,Medium,87.95131578947368,Bearish,38,38
Very High,Very High,High,136.8958333333333,Bearish,12,12
Very High,Very High,Low,111.79528301886792,Bearish,53,53
Very High,Very High,Medium,87.17962962962955,Bullish,27,27
Very High,Very High,Very High,122.4823529411764,Bearish,17,17
Very High,Very High,Very Low,107.54999999999993,Bearish,49,49
Very High,Very Low,Medium,66.58584905660376,Bearish,53,53
Very High,Very Low,Very Low,121.41250000000014,Bearish,4,4
Very Low,High,Very High,82.2222222222222,Bullish,27,27
Very Low,Low,High,65.02750000000007,Bearish,20,20
Very Low,Low,Low,64.66999999999999,Bearish,15,15
Very Low,Low,Medium,52.30769230769231,Bearish,26,26
Very Low,Low,Very High,55.72826086956529,Bullish,23,23
Very Low,Low,Very Low,56.16818181818177,Bearish,11,11
Very Low,Medium,High,84.20454545454548,Bearish,11,11
Very Low,Medium,Medium,81.94999999999982,Bearish,1,1
Very Low,Medium,Very High,82.13214285714277,Bearish,14,14
Very Low,Very High,Very High,96.09399999999994,Bullish,25,25
Very Low,Very Low,High,51.48157894736844,Bearish,19,19
Very Low,Very Low,Low,54.62931034482759,Bearish,58,58
Very Low,Very Low,Medium,42.3556603773585,Bullish,53,53
Very Low,Very Low,Very High,47.77499999999999,Bearish,20,20
Very Low,Very Low,Very Low,63.207812499999996,Bearish,64,64
