Date,Symbol,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,Volume,Trades,Deliverable Volume,DeiiveryToTrade,%Deliverble,Z-ScoreDelVolume,DeliveryStatus,Trades_Diff,MWPL,MWPL_Diff,Close,Close_Diff,Close_Future,FuturePremium,Change in OI,OI_CUMI,OI_Rank,Position,BuyingPressure,SellingPressure,fluctuates,Change,Return,Volatility,Expected Change,Magnitude,Abs Magnitude,EWMA20BUYPRE,EWMA50BUYPRE,EWMA20SELLPRE,EWMA50SELLPRE,EWMA20_DEL,EWMA50_DEL,EWMA20_VOL,EWMA50_VOL,EWMA20_OI,EWMA50_OI,DEL2TRADE20,DEL2TRADE50
2022-01-04,M&M,829.8,837.95,842.0,825.65,833.68,10788400,2022-01-27,1886453.0,57221.0,726887.0,,38.53,-1.12,,,85.56,-0.98,831.85,3.5,835.85,4.0,51800,51800,,LongBuildUp,6.2,10.15,1.97,,,,,,,6.2,6.2,10.15,10.15,726887.0,726887.0,1886453.0,1886453.0,10788400.0,10788400.0,32.97,32.97
2022-01-05,M&M,831.85,830.0,847.0,830.0,840.24,11067000,2022-01-27,2634010.0,76339.0,1195157.0,64.42,45.37,-0.62,217.0,197.0,85.14,-0.42,839.5,7.600000000000023,843.45,3.9500000000000455,278600,330400,237.0,LongBuildUp,13.85,7.5,2.04,7.649999999999977,0.009154340411843265,,,,,10.22,10.1,8.76,8.8,972728.75,965704.7,2278920.43,2267707.07,10934665.0,10930486.0,33.77,33.75
2022-01-06,M&M,839.5,839.0,842.25,827.5,836.27,11398100,2022-01-27,2962301.0,66379.0,1590172.0,33.05,53.68000000000001,-0.2,189.0,89.0,84.65,-0.49,839.85,-1.7000000000000457,841.75,1.8999999999999773,331100,661500,188.0,ShortBuildUp,12.35,7.15,1.76,0.35000000000002274,0.00041682794541664236,,,,,11.0,10.88,8.17,8.23,1199450.21,1182241.09,2529853.68,2508560.13,11104835.55,11092632.92,37.76,37.52
2022-01-07,M&M,839.85,841.0,849.75,822.5,835.03,12061000,2022-01-27,2531717.0,113315.0,1201686.0,-24.43,47.47,-0.62,73.0,231.0,83.43,-1.22,829.0,-8.899999999999975,832.85,3.8500000000000227,662900,1324400,204.0,ShortBuildUp,6.5,20.75,3.24,-10.850000000000023,-0.013003149327716734,,,,,9.7,9.72,11.8,11.55,1200095.65,1187397.8,2530391.59,2514701.24,11380865.45,11349439.92,33.31,33.5
2022-01-10,M&M,829.0,835.95,846.75,829.7,840.37,12299000,2022-01-27,3403434.0,78268.0,1630876.0,35.72,47.92,-0.16,195.0,43.0,82.76,-0.67,841.95,12.799999999999955,845.65,3.699999999999932,238000,1562400,151.0,LongBuildUp,19.45,7.8,2.06,12.950000000000045,0.0155004749210228,,,,,12.06,11.82,10.83,10.74,1304297.75,1283328.07,2741573.12,2706946.02,11602954.38,11554842.46,35.77,35.66
2022-01-11,M&M,841.95,842.0,848.75,835.55,841.02,12224800,2022-01-27,2117911.0,87140.0,782216.0,-52.04,51.15,-1.06,17.0,163.0,82.68,-0.08,841.4,-0.6999999999999318,844.95,3.550000000000068,-74200,1488200,100.0,LongUnwinding,11.7,7.35,1.57,-0.5500000000000682,-0.00065345889989743,,,,,11.98,11.8,10.1,10.11,1194162.35,1191239.5,2610008.9,2598699.99,11734135.4,11677959.5,33.35,33.57
2022-01-12,M&M,841.4,846.8,884.2,842.5,868.13,13210400,2022-01-27,9022415.0,180565.0,3638643.0,365.17,40.33,1.98,254.0,240.0,78.73,-3.95,880.55,36.75,881.7,1.150000000000091,985600,2473800,3.0,LongBuildUp,45.0,3.65,4.96,39.14999999999998,0.045479541084673336,,,,,18.23,17.13,8.88,9.08,1656353.13,1584192.52,3822436.17,3630086.21,12013260.5,11924006.84,36.49,36.2
2022-01-13,M&M,880.55,880.55,909.5,868.0,889.19,13425300,2022-01-27,5658001.0,124908.0,1862052.0,-48.83,32.91,0.09,23.0,45.0,78.13,-0.6,896.0,62.350000000000016,897.9,1.8999999999999773,214900,2688700,139.0,LongBuildUp,53.5,13.5,4.71,15.450000000000045,0.017393700733836504,,,,,24.32,22.34,9.68,9.71,1691909.22,1623977.73,4139722.78,3920452.44,12257338.62,12138968.95,38.02,37.51
2022-01-14,M&M,896.0,889.8,895.95,879.65,886.1,13475700,2022-01-27,2027852.0,52749.0,970265.0,-47.89,47.85,-0.86,26.0,4.0,77.9,-0.23,881.2,-13.25,884.65,3.449999999999932,50400,2739100,142.0,ShortBuildUp,13.2,28.3,1.82,-14.799999999999955,-0.016655798046742554,,,,,22.54,21.15,12.66,12.12,1576153.96,1539191.27,3800968.38,3674982.41,12452769.74,12312342.8,38.08,37.63
2022-01-17,M&M,881.2,884.2,904.0,882.65,895.26,13276900,2022-01-27,3617269.0,84807.0,1581552.0,63.0,43.72,-0.21,216.0,224.0,77.85,-0.05,900.8,16.850000000000026,901.5,0.7000000000000455,-198800,2540300,13.0,ShortCovering,21.15,3.2,2.42,19.59999999999991,0.021998642457238482,,,,,22.33,21.15,11.24,11.06,1576966.85,1544229.57,3773304.84,3668118.1,12576876.62,12427065.18,38.77,38.23
2022-01-18,M&M,900.8,902.0,910.1,888.3,899.7,12212900,2022-01-27,3468168.0,82848.0,1831535.0,15.81,52.81,0.06,163.0,112.0,77.93,0.08,892.15,-10.100000000000025,891.4,-0.75,-1064000,1476300,236.0,LongUnwinding,9.5,17.95,2.42,-8.649999999999977,-0.009648977507988654,,,,,20.5,19.87,12.2,11.82,1613291.9,1575877.98,3729764.01,3646092.4,12524939.77,12403473.6,39.21,38.63
2022-01-19,M&M,892.15,908.95,908.95,880.8,894.07,12016900,2022-01-27,4215758.0,98330.0,1430512.0,-21.9,33.93,-0.37,81.0,179.0,77.92,-0.01,894.4,2.75,894.15,-0.25,-196000,1280300,138.0,ShortCovering,13.6,15.7,3.16,2.25,0.0025188225233971906,,,,,19.56,19.22,12.67,12.22,1588392.13,1560925.76,3795970.07,3704687.71,12455730.45,12363710.97,39.71,39.06
2022-01-20,M&M,894.4,896.0,897.6,872.85,883.2,11267900,2022-01-27,2486026.0,105006.0,1272449.0,-11.05,51.18000000000001,-0.54,98.0,156.0,77.99,0.07,880.5,-11.850000000000026,882.3,1.7999999999999545,-749000,531300,231.0,LongUnwinding,7.65,28.45,2.77,-13.899999999999977,-0.015663174464574325,,,,,18.0,18.11,14.74,13.79,1547046.54,1533028.75,3624545.51,3586837.6,12300286.17,12257741.09,37.61,37.57
2022-01-21,M&M,880.5,875.8,884.9,865.2,876.6,9946300,2022-01-27,1872843.0,70377.0,822622.0,-35.35,43.919999999999995,-1.02,49.0,39.0,78.59,0.6,875.2,-8.099999999999909,874.2,-1.0,-1321600,-790300,201.0,LongUnwinding,10.0,22.4,2.24,-5.2999999999999545,-0.006037496268543663,,,,,16.99,17.36,15.71,14.58,1455506.62,1468063.96,3403196.43,3430097.38,12002831.16,12046365.98,36.22,36.57
2022-01-24,M&M,875.2,871.2,878.35,848.05,859.95,5564300,2022-01-27,3386669.0,92127.0,2611911.0,217.51,63.99,0.89,247.0,195.0,79.64,1.05,854.7,-18.95000000000005,855.25,0.5499999999999545,-4382000,-5172300,223.0,LongUnwinding,6.65,30.2,3.46,-20.5,-0.023701901495744693,,,,,15.72,16.43,17.48,15.93,1597221.72,1567473.39,3401171.02,3426323.1,11213801.71,11483022.71,36.29,36.59
2022-01-25,M&M,854.7,846.1,858.25,845.25,852.29,3420200,2022-01-27,4742388.0,121727.0,2958671.0,13.28,62.39,1.26,160.0,196.0,80.06,0.42,854.5,0.10000000000002274,855.35,0.8500000000000227,-2144100,-7316400,157.0,ShortCovering,9.25,23.85,1.52,-0.20000000000004547,-0.00023402761632684843,,,,,14.95,15.84,18.24,16.59,1759629.34,1682875.76,3561165.12,3535493.08,10284101.09,10814196.9,36.61,36.79
2022-01-27,M&M,854.5,845.6,862.85,841.2,853.36,3043600,2022-01-27,2927566.0,85813.0,1525409.0,-48.44,52.11,-0.27,25.0,49.0,88.02,7.96,858.05,-0.05000000000006821,855.3,-2.75,-376600,-7693000,136.0,LongUnwinding,16.85,4.8,2.53,3.5499999999999545,0.004145870292666665,,,,,15.17,15.92,16.68,15.65,1732345.37,1670360.96,3487358.14,3487177.56,9440666.39,10196622.09,36.32,36.57
2022-01-28,M&M,858.05,864.4,896.0,860.4,881.51,10896900,2022-02-24,4208702.0,111928.0,1800269.0,18.02,42.77,0.02,167.0,194.0,86.38,-1.64,869.65,15.900000000000093,871.2,1.5500000000000682,734300,734300,31.0,LongBuildUp,28.45,26.35,4.15,11.600000000000023,0.013428459005850435,,,,,16.69,16.88,17.78,16.47,1740093.05,1680285.93,3569637.89,3542302.01,9606771.0,10250123.31,36.46,36.65
2022-01-31,M&M,869.65,878.9,888.85,872.1,882.71,11018700,2022-02-24,2335040.0,71194.0,1167543.0,-35.15,50.0,-0.65,50.0,30.0,85.31,-1.07,885.8,14.94999999999993,886.15,0.35000000000002274,121800,856100,134.0,LongBuildUp,25.4,10.2,1.93,16.149999999999977,0.018400359634935803,,,,,17.66,17.5,16.93,16.01,1675992.19,1642516.8,3431416.28,3453373.95,9764846.03,10306737.4,36.05,36.37
2022-02-01,M&M,885.8,892.0,894.7,864.2,881.89,11073300,2022-02-24,2921070.0,80888.0,1365698.0,16.97,46.75,-0.44,165.0,169.0,84.59,-0.72,869.7,-13.100000000000026,873.05,3.349999999999909,54600,910700,155.0,ShortBuildUp,5.5,25.0,3.44,-16.09999999999991,-0.01834286689337894,,,,,16.32,16.65,17.82,16.65,1641823.9,1622805.04,3375219.1,3415469.56,9908927.48,10361322.91,36.06,36.35
2022-02-02,M&M,869.7,875.7,880.3,865.15,870.72,11253900,2022-02-24,1341479.0,54049.0,494237.0,-63.81,36.84000000000001,-1.37,6.0,37.0,83.63,-0.96,869.35,25.30000000000007,872.85,3.5,180600,1091300,222.0,LongBuildUp,5.15,25.35,1.74,-0.35000000000002274,-0.0004025186219207555,,,,,15.11,15.85,18.64,17.25,1517308.95,1544933.1,3154555.16,3272362.84,10054859.07,10422911.32,34.84,35.55
2022-02-03,M&M,869.35,868.0,882.4,852.15,867.46,11903500,2022-02-24,2630289.0,65866.0,1137112.0,130.07,43.230000000000004,-0.68,238.0,182.0,82.79,-0.84,856.2,-13.599999999999907,859.45,3.25,649600,1740900,227.0,ShortBuildUp,4.05,26.2,3.48,-13.149999999999977,-0.015241812262952514,0.016784642261875857,,,,13.93,15.06,19.45,17.85,1476596.98,1517607.08,3098416.08,3229340.73,10252813.89,10522118.05,35.39,35.85
2022-02-04,M&M,856.2,861.4,861.4,836.15,845.91,11967200,2022-02-24,2080640.0,89041.0,913043.0,-19.71,43.88,-0.92,89.0,200.0,82.24,-0.55,841.7,-16.450000000000045,843.0,1.2999999999999545,63700,1804600,128.0,ShortBuildUp,5.55,40.7,2.95,-14.5,-0.017080337493315945,0.017148955702567994,14.37101070461811,-1.0089756592652483,1.0089756592652483,13.04,14.44,21.7,19.34,1416957.22,1478193.58,2990706.94,3154453.2,10434243.83,10616327.64,34.11,35.03
2022-02-07,M&M,841.7,841.0,844.7,822.2,830.31,11958800,2022-02-24,1801701.0,72130.0,585233.0,-35.9,32.48,-1.27,46.0,75.0,82.07,-0.17,829.5,-11.950000000000045,831.05,1.5499999999999545,-8400,1796200,107.0,LongUnwinding,7.3,31.9,2.67,-12.200000000000045,-0.014600546587030472,0.017446690068408887,14.43427601485148,-0.8452103858515259,0.8452103858515259,12.44,13.99,22.76,20.14,1329859.91,1421452.57,2866195.45,3068495.85,10593893.8,10701631.78,33.16,34.39
2022-02-08,M&M,829.5,830.0,837.7,817.15,826.79,11652900,2022-02-24,2729631.0,74665.0,942784.0,61.1,34.54,-0.89,215.0,152.0,81.91,-0.16,832.05,3.1500000000000914,834.2,2.150000000000091,-305900,1490300,248.0,ShortCovering,14.9,12.65,2.48,2.5499999999999545,0.0030694255388539204,0.017226083846996185,14.472029411745172,0.17620196362580856,0.17620196362580856,12.69,14.05,21.72,19.67,1289706.41,1391759.09,2852028.87,3047474.88,10703750.31,10760642.26,33.51,34.53
2022-02-09,M&M,832.05,838.0,845.95,833.15,839.73,12178600,2022-02-24,2165223.0,70123.0,1216124.0,28.99,56.169999999999995,-0.6,183.0,106.0,81.44,-0.47,840.2,9.0,843.2,3.0,525700,2016000,36.0,LongBuildUp,23.05,5.75,1.54,8.150000000000091,0.00974742356592806,0.01701461561974795,14.332963064893175,0.5686193401253165,0.5686193401253165,13.76,14.59,20.07,18.83,1282137.62,1381106.9,2781383.04,2993966.66,10855455.44,10846640.83,33.24,34.31
2022-02-10,M&M,840.2,844.0,857.75,830.15,846.5,13439300,2022-02-24,6949276.0,164837.0,3708261.0,204.92,53.36,2.05,246.0,249.0,79.5,-1.94,853.05,13.099999999999907,856.3,3.25,1260700,3276700,214.0,LongBuildUp,22.9,4.7,3.28,12.849999999999909,0.015178203685636937,0.01733651584095994,14.29568004371223,0.8988729434841972,0.8988729434841972,14.69,15.09,18.5,17.99,1529804.08,1519286.13,3206854.93,3228820.74,11119222.58,11000584.94,34.15,34.77
2022-02-11,M&M,853.05,853.0,861.95,835.6,849.49,13252400,2022-02-24,5146850.0,109476.0,1943537.0,-47.59,37.76,0.17,28.0,36.0,79.59,0.09,853.65,-0.75,855.55,1.8999999999999773,-186900,3089800,105.0,LongUnwinding,23.5,8.3,3.09,0.6000000000000227,0.0007031112963238328,0.01397563696729242,14.788914838130877,0.040570928061132494,0.040570928061132494,15.59,15.58,17.47,17.43,1571752.12,1543979.0,3403549.45,3340456.68,11335503.71,11131648.38,35.45,35.49
2022-02-14,M&M,853.65,841.75,845.4,780.7,826.1,13273400,2022-02-24,4202165.0,106397.0,1901009.0,-2.19,45.24,0.13,114.0,111.0,79.54,-0.05,825.05,-31.79999999999995,823.75,-1.2999999999999545,21000,3110800,109.0,ShortBuildUp,44.35,36.9,7.58,-28.600000000000023,-0.03407728315842817,0.014978062259491075,11.930302497129173,-2.397256901648733,2.397256901648733,18.48,17.22,19.43,18.54,1604931.12,1564372.17,3484025.42,3389676.52,11530784.25,11253982.88,35.86,35.72
2022-02-15,M&M,825.05,828.0,858.0,820.4,841.67,12905200,2022-02-24,2728328.0,89880.0,956533.0,-49.68,35.06,-0.88,20.0,83.0,80.29,0.75,854.6,-10.899999999999975,855.25,0.6499999999999773,-368200,2742600,2.0,LongUnwinding,73.9,3.4,4.56,29.550000000000068,0.03518953265111069,0.016921991642380986,12.35765026719311,2.391231290826293,2.391231290826293,24.04,20.4,17.82,17.69,1539951.88,1530263.71,3408293.18,3352565.42,11668521.36,11346639.74,35.31,35.41
2022-02-16,M&M,854.6,854.6,878.5,854.6,871.27,12604900,2022-02-24,4401342.0,130828.0,1588431.0,66.06,36.09000000000001,-0.2,218.0,208.0,80.1,-0.19,864.25,9.5,864.75,0.5,-300300,2442300,170.0,ShortCovering,43.85,14.25,2.8,9.649999999999977,0.01122855559180902,0.01632827782845394,14.461534057578792,0.6672874372510117,0.6672874372510117,26.01,21.69,17.46,17.5,1544786.16,1533473.48,3507318.75,3410438.79,11761895.86,11416072.78,35.14,35.32
2022-02-17,M&M,864.25,872.0,877.3,859.0,867.68,12301100,2022-02-24,2041741.0,46429.0,803144.0,-49.44,39.34,-1.04,21.0,2.0,80.18,0.08,862.25,-3.1000000000000227,861.65,-0.6000000000000227,-303800,2138500,181.0,LongUnwinding,7.65,16.25,2.12,-2.0,-0.0023168269847833045,0.016234042084032053,14.111714113241318,-0.14172622715785874,0.14172622715785874,24.19,20.93,17.34,17.43,1471160.43,1493805.94,3361825.09,3336098.53,11815424.77,11464142.67,36.02,35.79
2022-02-18,M&M,862.25,857.2,869.75,847.15,858.64,11592700,2022-02-24,1616856.0,41067.0,645913.0,-19.58,39.95,-1.21,90.0,94.0,80.37,0.19,852.0,-9.600000000000025,852.05,0.049999999999954525,-708400,1430100,212.0,LongUnwinding,4.85,25.3,2.62,-10.25,-0.011958724987635172,0.016356291955090932,13.997802786956637,-0.7322577804533082,0.7322577804533082,22.28,20.07,18.13,17.85,1389564.19,1448437.99,3189291.48,3244107.53,11793402.89,11471021.35,36.35,35.98
2022-02-21,M&M,852.0,845.2,850.5,832.0,842.11,9326100,2022-02-24,2255753.0,101530.0,1133685.0,75.52,50.25999999999999,-0.69,224.0,252.0,80.44,0.07,841.1,-9.549999999999956,842.5,1.3999999999999773,-2266600,-836500,221.0,LongUnwinding,9.1,28.65,2.17,-10.899999999999977,-0.012875967860924042,0.016253527659083236,13.935560745737474,-0.7821716110945879,0.7821716110945879,20.98,19.49,19.17,18.42,1364355.84,1431833.88,3097322.44,3191969.06,11550332.59,11357870.73,34.96,35.25
2022-02-22,M&M,841.1,827.0,856.0,823.35,839.7,4662000,2022-02-24,2768989.0,93787.0,1404949.0,23.93,50.74000000000001,-0.4,178.0,103.0,80.44,0.0,853.25,10.25,852.75,-0.5,-4664100,-5500600,207.0,ShortCovering,29.9,2.75,3.88,12.149999999999977,0.014342028818425057,0.016616049136817804,13.67084211405491,0.8887528579902649,0.8887528579902649,21.86,20.03,17.56,17.61,1368341.87,1430434.57,3065081.85,3169953.7,10873935.06,11009362.55,34.43,34.95
2022-02-23,M&M,853.25,856.0,869.7,845.7,856.08,1915900,2022-02-24,2265060.0,104276.0,904320.0,-35.63,39.92,-0.93,47.0,162.0,81.1,0.66,850.3,-2.25,850.5,0.20000000000004547,-2746100,-8246700,160.0,LongUnwinding,26.95,19.4,2.81,-2.9500000000000455,-0.0034633593950692543,0.015813806473624327,14.177643925989791,-0.208074064731746,0.208074064731746,22.35,20.39,17.74,17.7,1322911.71,1403398.19,2986755.54,3123452.32,9996896.81,10542060.64,33.18,34.27
2022-02-24,M&M,850.3,818.1,831.9,790.5,809.6,13996500,2022-03-31,5677898.0,162423.0,3266389.0,261.2,57.53,1.58,251.0,220.0,85.75,4.65,795.8,-26.5,797.25,1.4500000000000455,2244900,2244900,75.0,ShortBuildUp,5.3,73.9,4.87,-54.5,-0.06624133039891866,0.02138862788094542,13.446479644522764,-4.053105455166461,4.053105455166461,20.69,19.62,23.22,20.55,1512682.12,1497983.61,3249531.54,3253143.41,10387437.16,10717445.08,33.35,34.31
2022-02-25,M&M,795.8,812.7,825.0,802.0,812.21,14747600,2022-03-31,3470318.0,114280.0,1737367.0,-46.81,50.06,-0.05,30.0,48.0,84.47,-1.28,807.6,10.600000000000025,807.85,0.25,751100,2996000,149.0,LongBuildUp,17.1,24.3,2.89,11.800000000000068,0.014718988445854286,0.0216970842014439,17.021070067656364,0.6932584116684042,0.6932584116684042,20.34,19.5,23.33,20.74,1534568.75,1509998.45,3271038.43,3264043.58,10812162.1,10919721.71,33.06,34.11
2022-02-28,M&M,807.6,807.0,807.0,786.75,793.13,14912100,2022-03-31,5026913.0,140193.0,2790267.0,60.6,55.510000000000005,1.08,214.0,184.0,83.51,-0.96,790.85,-14.899999999999974,792.95,2.1000000000000227,164500,3160500,140.0,ShortBuildUp,4.1,34.15,2.51,-16.75,-0.020958570029184997,0.02170190304372377,17.522565201086095,-0.9559102681473709,0.9559102681473709,18.76,18.73,24.38,21.41,1656621.61,1573558.55,3441708.03,3351562.84,11210672.78,11117926.97,33.34,34.2
2022-03-02,M&M,790.85,785.5,810.75,769.0,786.46,15514800,2022-03-31,5779175.0,129730.0,2483293.0,-11.0,42.970000000000006,0.75,99.0,104.0,81.76,-1.75,778.35,-13.55000000000007,779.4,1.0499999999999545,602700,3763200,228.0,ShortBuildUp,9.35,32.4,5.28,-12.5,-0.01593202192763954,0.0211754689441763,17.162950022128943,-0.728313022171783,0.728313022171783,17.85,18.27,25.16,21.95,1736816.14,1618256.93,3668463.26,3470839.77,11628211.67,11333960.47,34.42,34.71
2022-03-03,M&M,778.35,792.0,793.15,760.05,773.41,15523200,2022-03-31,2763929.0,79859.0,1184165.0,-52.31,42.84000000000001,-0.63,16.0,25.0,81.32,-0.44,762.05,-16.600000000000026,762.8,0.75,8400,3771600,121.0,ShortBuildUp,2.0,48.7,4.25,-16.300000000000068,-0.021164124149999353,0.021265399468626628,16.481926252699623,-0.9889620757968289,0.9889620757968289,16.31,17.48,27.44,23.25,1683298.8,1597137.96,3580870.45,3436447.91,12005392.48,11537770.88,34.44,34.7
2022-03-04,M&M,762.05,750.0,756.0,730.0,740.02,16006900,2022-03-31,4829850.0,177129.0,2500960.0,111.2,51.78,0.77,235.0,246.0,80.15,-1.17,732.3,-28.69999999999993,734.1,1.8000000000000682,483700,4255300,249.0,ShortBuildUp,2.3,60.85,3.41,-29.75,-0.03982190426483445,0.022427552830488022,16.205297665066922,-1.8358194101013536,1.8358194101013536,14.96,16.75,30.67,25.06,1762352.61,1640698.73,3701625.34,3503604.58,12392269.58,11753165.87,33.75,34.34
2022-03-07,M&M,732.3,719.85,719.85,681.75,693.23,15472800,2022-03-31,7008637.0,195680.0,3755303.0,50.15,53.57999999999999,2.1,206.0,160.0,80.3,0.15,690.55,-41.700000000000045,692.4,1.8500000000000227,-534100,3721200,55.0,LongUnwinding,8.8,65.45,5.2,-41.75,-0.05870188454308689,0.02497346731359199,16.423696937766376,-2.54205859729399,2.54205859729399,14.36,16.37,34.02,26.99,1954758.73,1741707.49,4020895.34,3671030.22,12689674.33,11930842.44,33.95,34.41
2022-03-08,M&M,690.55,690.55,703.05,671.15,689.71,15711500,2022-03-31,4000294.0,123017.0,1668141.0,-55.58,41.699999999999996,-0.12,13.0,29.0,80.08,-0.22,700.65,8.800000000000068,701.2,0.5500000000000682,238700,3959900,91.0,LongBuildUp,29.5,19.2,4.62,10.100000000000023,0.014520094092289604,0.025487377526850853,17.245427853400948,0.5856624773741531,0.5856624773741531,15.82,16.99,32.59,26.62,1927123.76,1738223.22,4018909.01,3686624.87,12981031.22,12109902.68,33.81,34.32
