Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2010-01-04,TRENT,10362,,8902,36.84,8.33,77.39,Medium,Low,,,-0.38,-0.48,-0.52,73.08,92.31,-19.230000000000004,Medium,,Neutral,Medium,Medium,Medium,,890.4,,,,,-0.48,,,0.0,904.3,904.95,908.0,888.0,902.61,,,,,,,20.0,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,9.245900547374733,,,,,,,False,LL,HH Sweep,BoS,,Downtrend,
2010-01-05,TRENT,4598,,2467,30.0,6.12,79.6,,,,,-0.4,-0.49,-0.52,76.92,94.23,-17.310000000000002,High,-5.15,Neutral,Medium,Low,High,,885.25,,,,,-0.29,,,0.0,890.4,904.0,912.0,880.0,889.52,,,,,5.25,26.75,32.0,True,0.45,CandleHighSwipe,Bearish,-0.0058007089693221,-5.149999999999977,Neutral,,,,,,,,,-0.1,,Sell,-0.1200000000000045,-0.02,5.25,5.25,False,26.75,26.75,False,-5.149999999999977,8.433376705323127,-43.43189003241391,,-0.0011200521966072,,,,False,,,,,,
2010-01-06,TRENT,4483,,3024,33.33,6.12,81.64,Low,,,,-0.39,-0.49,-0.52,75.0,94.23,-19.230000000000004,Medium,-17.75,Neutral,Medium,Low,High,,867.5,,,,,-0.33,,,0.0,885.25,894.9,894.9,865.05,875.86,,,,,2.45,27.4,29.85,False,0.0,NoSwipe,Bearish,-0.0202545791709987,-17.75,Neutral,,,,,,,,,-0.54,,Sell,-0.7000000000000455,-0.16,3.38,3.78,False,27.18,27.1,True,-17.75,8.40804774415544,-149.24284745875906,,-0.0039594021860361,,,,False,,,,,,
2010-01-07,TRENT,4017,,2665,30.0,6.12,79.6,,,,,-0.4,-0.49,-0.52,76.92,94.23,-17.310000000000002,High,-9.25,Neutral,Medium,Low,High,,858.25,,,,,-0.42,,,0.0,867.5,867.5,867.5,844.0,857.52,,,,,14.25,9.25,23.5,False,0.0,NoSwipe,Bearish,-0.0107200794832129,-9.25,Neutral,,,,,,,,,-0.9,,Sell,-1.2799999999999727,-0.38,9.59,7.61,True,16.94,20.21,False,-9.25,8.298290634359283,-76.75918836782337,,-0.002302713467762,,,,False,,,,,,
2010-01-08,TRENT,2380,,1321,30.0,6.12,79.6,,,,,-0.4,-0.49,-0.52,76.92,94.23,-17.310000000000002,High,-9.3,Neutral,Medium,Low,High,,848.95,,,,,-0.49,,,0.0,858.25,850.15,865.0,846.05,855.68,,,,,2.9,16.05,18.95,False,0.0,,Bearish,-0.0108951405757808,-9.299999999999956,Neutral,,,,,,,,,-1.25,,Sell,-1.9399999999999409,-0.69,6.02,6.26,False,16.46,18.92,False,-9.299999999999956,7.77485576666552,-72.30615862998899,,-0.00390756302521,,,,False,,,,,,
2010-01-11,TRENT,53656,,51937,85.71,23.81,72.22,Medium,Medium,,,-0.28,-0.42,-0.52,53.85,80.77,-26.919999999999995,Low,-8.7,Neutral,High,High,Medium,,840.25,,,,,-0.46,,,0.0,848.95,857.0,857.0,836.05,845.14,,,,,4.2,16.75,20.95,False,0.0,NoSwipe,Bearish,-0.010300825156805,-8.700000000000045,Neutral,,,,,,,,,-1.58,,Sell,-2.669999999999959,-1.09,5.08,5.77,False,16.61,18.34,False,-8.700000000000045,10.890348577779571,-94.74603262668278,,-0.0001621440286268,,,,False,,,,,Downtrend,
2010-01-12,TRENT,11120,,7928,36.84,8.33,77.39,Medium,Low,,,-0.38,-0.48,-0.52,73.08,92.31,-19.230000000000004,Medium,-21.55,Neutral,Medium,Medium,Medium,,818.7,,,,,-0.21,,,0.0,840.25,849.95,850.0,812.6,825.24,,,,,6.1,31.3,37.4,False,0.0,NoSwipe,Bearish,-0.0259817502228125,-21.549999999999955,Neutral,,,,,,,,,-2.38,,Sell,-4.069999999999936,-1.69,5.6,5.84,False,24.07,21.41,True,-21.549999999999955,9.316500567804573,-200.7705872361881,,-0.0019379496402877,,,,False,,,,,Downtrend,
2010-01-13,TRENT,97052,,94398,188.89,44.44,76.47,High,High,,,-0.18,-0.36,-0.52,34.62,69.23,-34.61000000000001,Low,6.55,Neutral,Very High,High,Medium,,825.25,,,,,-0.34,,,0.0,818.7,812.25,839.0,810.1,815.89,,,,,15.15,13.75,28.9,True,0.3,CandleOpenLowSwipe,Bullish,0.0079686543508996,6.5499999999999545,Neutral,,,,,,,,,-2.36,,Sell,-4.629999999999996,-2.27,10.41,7.57,True,18.87,19.75,False,6.5499999999999545,11.48300219631887,75.21366438588808,,6.748959320776444e-05,,,,False,,,,,Downtrend,
2010-01-14,TRENT,2450,,1594,30.0,6.12,79.6,,,,,-0.4,-0.49,-0.52,76.92,94.23,-17.310000000000002,High,4.75,Neutral,Medium,Low,High,,830.0,,,,,-0.56,,,0.0,825.25,839.9,839.95,825.6,833.58,,,,,4.4,9.95,14.35,True,0.11,CandleOpenHighSwipe,Bearish,0.0057393300573407,4.75,Neutral,,,,,,,,,-1.95,,Sell,-4.709999999999923,-2.76,7.39,7.03,True,14.39,17.78,False,4.75,7.803843303538772,37.06825569180917,,0.001938775510204,,,,False,,,,,Downtrend,
2010-01-15,TRENT,32284,,30308,57.58,15.56,72.98,Medium,Medium,,,-0.33,-0.45,-0.52,63.46,86.54,-23.080000000000005,Low,5.0,Neutral,High,Medium,Medium,,835.0,,,,,-0.48,,,0.0,830.0,839.0,845.0,825.5,835.06,,,,,9.5,10.0,19.5,True,0.6,BothHighLowSwipe,Bearish,0.0060060240602117,5.0,Neutral,,,,,,,,,-1.34,,Sell,-4.440000000000055,-3.1,8.45,7.42,True,12.19,16.3,False,5.0,10.382327030444262,51.91163515222131,,0.0001548754801139,,,,False,,,,,Downtrend,
2010-01-18,TRENT,2115,,1066,30.0,6.12,79.6,,,,,-0.4,-0.49,-0.52,76.92,94.23,-17.310000000000002,High,-4.75,Neutral,Medium,Low,High,,830.25,,,,,-0.47,,,0.0,835.0,835.0,841.95,821.25,829.08,,,,,9.0,11.7,20.7,True,0.51,CandleLowSwipe,Bearish,-0.0057048645939987,-4.75,Neutral,,,,,,,,,-1.07,,Sell,-4.440000000000055,-3.37,8.72,7.66,True,11.95,15.46,False,-4.75,7.656810091480378,-36.3698479345318,,-0.0022458628841607,,,,False,,,,,Downtrend,
2010-01-19,TRENT,3129,,2497,30.0,6.12,79.6,,,,,-0.4,-0.49,-0.52,76.92,94.23,-17.310000000000002,High,5.15,Neutral,Medium,Low,High,,835.4,,,,,-0.51,,,0.0,830.25,822.3,840.0,822.0,830.58,,,,,13.4,4.6,18.0,False,0.0,,Bullish,0.0061837918062188,5.149999999999977,Neutral,837.6893718756314,,,,,,,,-0.58,,Sell,-4.090000000000032,-3.51,11.06,8.46,True,8.27,13.56,False,5.149999999999977,8.048468743668883,41.44961402989456,,0.0016458932566315,,,,False,,,,,Downtrend,
2010-01-20,TRENT,2877,,1165,30.0,6.12,79.6,,,,,-0.4,-0.49,-0.52,76.92,94.23,-17.310000000000002,High,-5.25,Neutral,Medium,Low,High,,830.15,,,,,-0.43,,,0.0,835.4,834.0,849.0,826.1,837.52,,,,,4.05,18.85,22.9,True,1.08,CandleHighSwipe,Bearish,-0.0063042447092795,-5.25,Neutral,834.9359963844641,,,,,,,,-0.46,,Sell,-4.089999999999918,-3.63,7.56,7.87,False,13.56,14.46,False,-5.25,7.964503363551548,-41.81364265864563,,-0.0018248175182481,,,,False,,,,,Downtrend,
