Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,HINDCOPPER,2024-12-26,290.65,294.5,284.65,292.2,292.2,1123600,424.0,40423100,-1123600
2024-12-11,HINDCOPPER,2024-12-26,292.25,296.6,290.0,291.0,291.0,6542850,2469.0,41546700,988450
2024-12-10,HINDCOPPER,2024-12-26,295.0,296.2,289.35,292.9,292.9,6084400,2296.0,40558250,368350
2024-12-09,HINDCOPPER,2024-12-26,290.0,296.2,288.6,294.25,294.25,6932400,2616.0,40189900,540600
2024-12-06,HINDCOPPER,2024-12-26,285.95,293.15,285.4,289.6,289.6,7515400,2836.0,39649300,930150
2024-12-05,HINDCOPPER,2024-12-26,286.7,288.15,282.25,286.05,286.05,3985600,1504.0,38719150,339200
2024-12-04,HINDCOPPER,2024-12-26,287.0,289.4,282.45,285.15,285.15,4187000,1580.0,38379950,225250
2024-12-03,HINDCOPPER,2024-12-26,279.85,288.4,279.6,286.2,286.2,6439500,2430.0,38154700,572400
2024-12-02,HINDCOPPER,2024-12-26,277.55,279.55,273.55,278.65,278.65,3458250,1305.0,37582300,132500
2024-11-29,HINDCOPPER,2024-12-26,276.85,280.35,273.35,277.7,277.7,5519950,2083.0,37449800,1147450
2024-11-28,HINDCOPPER,2024-11-28,278.55,281.25,273.15,275.0,274.85,10888850,4109.0,1346200,-5554400
2024-11-27,HINDCOPPER,2024-11-28,279.2,281.2,274.0,277.75,277.75,6529600,2464.0,6900600,-3397300
2024-11-26,HINDCOPPER,2024-11-28,281.7,282.4,275.7,279.65,279.65,35321850,13329.0,10297900,-24252800
2024-11-25,HINDCOPPER,2024-11-28,268.0,281.4,267.7,280.3,280.3,2080250,785.0,34550700,-1592650
2024-11-22,HINDCOPPER,2024-11-28,263.0,268.05,263.0,264.35,264.35,243800,92.0,36143350,-185500
2024-11-21,HINDCOPPER,2024-11-28,262.3,266.3,260.25,262.85,262.85,349800,132.0,36328850,-272950
2024-11-19,HINDCOPPER,2024-11-28,267.0,271.5,263.5,264.8,264.8,219950,83.0,36601800,-174900
2024-11-18,HINDCOPPER,2024-11-28,265.05,268.15,261.0,265.7,265.7,246450,93.0,36776700,-188150
2024-11-14,HINDCOPPER,2024-11-28,261.45,266.5,261.45,263.3,263.3,686350,259.0,36964850,-530000
2024-11-13,HINDCOPPER,2024-11-28,267.0,269.5,260.2,263.75,263.75,1046750,395.0,37494850,-683700
2024-11-12,HINDCOPPER,2024-11-28,276.0,279.7,265.0,269.3,269.3,1605900,606.0,38178550,-1576750
2024-11-11,HINDCOPPER,2024-11-28,279.9,280.85,272.1,273.8,273.8,6712450,2533.0,39755300,604200
2024-11-08,HINDCOPPER,2024-11-28,293.25,293.85,280.4,281.7,281.7,7692950,2903.0,39151100,1518450
2024-11-07,HINDCOPPER,2024-11-28,298.0,298.95,290.3,292.35,292.35,5819400,2196.0,37632650,985800
2024-11-06,HINDCOPPER,2024-11-28,301.7,303.45,293.3,300.3,300.3,9518800,3592.0,36646850,1009650
2024-11-05,HINDCOPPER,2024-11-28,290.6,302.3,289.2,300.5,300.5,8177900,3086.0,35637200,-7950
2024-11-04,HINDCOPPER,2024-11-28,296.05,297.25,286.75,293.2,293.2,9489650,3581.0,35645150,-63600
2024-11-01,HINDCOPPER,2024-11-28,295.85,297.2,294.85,296.35,296.35,967250,365.0,35708750,-26500
2024-10-31,HINDCOPPER,2024-10-31,287.9,295.35,287.35,294.3,294.2,7616100,2874.0,1287900,-4179050
2024-10-30,HINDCOPPER,2024-10-31,288.85,296.0,287.8,291.3,291.3,8199100,3094.0,5466950,-4375150
2024-10-29,HINDCOPPER,2024-10-31,287.45,292.65,281.7,291.05,291.05,16636700,6278.0,9842100,-12386100
2024-10-28,HINDCOPPER,2024-10-31,272.8,292.5,269.35,289.5,289.5,12921400,4876.0,22228200,-4846850
2024-10-25,HINDCOPPER,2024-10-31,289.8,291.95,269.1,271.8,271.8,10475450,3953.0,27075050,-1706600
2024-10-24,HINDCOPPER,2024-10-31,292.1,296.2,286.5,291.75,291.75,5066800,1912.0,28781650,-795000
