DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,High,4.560000000000002,Bullish,2,2
High,High,Low,5.988461538461534,Bearish,13,13
High,High,Medium,18.083333333333325,Bullish,3,3
High,High,Very Low,5.805599999999999,Bearish,25,25
High,Low,High,4.75,Bullish,2,2
High,Low,Medium,8.4875,Bullish,4,4
High,Medium,Low,6.227272727272725,Bearish,11,11
High,Medium,Medium,9.8,Bearish,5,5
High,Medium,Very Low,5.670000000000002,Bearish,10,10
High,Very High,High,6.795454545454544,Bearish,11,11
High,Very High,Low,16.795,Bearish,2,2
High,Very High,Medium,11.869999999999985,Bearish,5,5
High,Very High,Very High,9.178571428571429,Bullish,14,14
High,Very High,Very Low,6.29999999999999,Bearish,4,4
High,Very Low,High,7.487500000000004,Bearish,8,8
High,Very Low,Medium,14.649999999999977,Bearish,1,1
Low,High,High,9.787500000000005,Bearish,4,4
Low,High,Very High,10.387692307692314,Bearish,13,13
Low,Low,Low,8.399999999999993,Bearish,7,7
Low,Low,Medium,11.166666666666671,Bullish,3,3
Low,Low,Very Low,5.9767857142857155,Bullish,28,28
Low,Medium,High,8.308333333333335,Bearish,6,6
Low,Medium,Low,13.199999999999989,Bullish,1,1
Low,Medium,Medium,5.966666666666664,Bearish,3,3
Low,Medium,Very Low,11.389999999999986,Bullish,1,1
Low,Very High,Very High,8.347777777777774,Bullish,9,9
Low,Very Low,High,11.81428571428572,Bearish,14,14
Low,Very Low,Low,12.51666666666666,Bullish,6,6
Low,Very Low,Medium,5.088636363636362,Bearish,22,22
Low,Very Low,Very Low,4.1166666666666645,Bullish,3,3
Medium,High,High,13.41428571428571,Bearish,7,7
Medium,High,Low,4.466666666666678,Bearish,3,3
Medium,High,Very High,10.025000000000006,Bearish,4,4
Medium,Low,Low,6.7619047619047645,Bullish,21,21
Medium,Low,Medium,8.241666666666664,Bullish,12,12
Medium,Low,Very Low,5.306250000000004,Bullish,8,8
Medium,Medium,Low,5.649999999999995,Bullish,9,9
Medium,Medium,Very Low,6.553125,Bullish,16,16
Medium,Very High,High,11.599999999999994,Bearish,1,1
Medium,Very High,Very High,6.480499999999994,Bearish,20,20
Medium,Very Low,High,6.305555555555551,Bearish,9,9
Medium,Very Low,Medium,5.764999999999998,Bullish,10,10
Very High,High,High,3.4750000000000014,Bearish,6,6
Very High,High,Low,2.5999999999999943,Bearish,1,1
Very High,High,Medium,5.416666666666672,Bullish,12,12
Very High,High,Very Low,11.169999999999987,Bearish,1,1
Very High,Low,High,5.449999999999999,Bearish,9,9
Very High,Medium,High,6.862499999999997,Bullish,4,4
Very High,Medium,Medium,9.613333333333335,Bearish,6,6
Very High,Very High,High,8.778333333333329,Bullish,18,18
Very High,Very High,Low,9.541666666666673,Bullish,12,12
Very High,Very High,Medium,9.290000000000006,Bearish,17,17
Very High,Very High,Very High,8.524999999999995,Bearish,14,14
Very High,Very High,Very Low,10.117777777777771,Bullish,9,9
Very High,Very Low,High,4.558333333333333,Bearish,6,6
Very High,Very Low,Very Low,8.151999999999996,Bullish,5,5
Very Low,High,Very High,11.041176470588228,Bearish,17,17
Very Low,Low,High,6.843333333333331,Bearish,6,6
Very Low,Low,Low,4.025000000000006,Bearish,2,2
Very Low,Low,Medium,5.766666666666656,Bearish,3,3
Very Low,Low,Very High,6.8964285714285705,Bullish,14,14
Very Low,Low,Very Low,9.899999999999977,Bearish,1,1
Very Low,Medium,High,1.9500000000000028,Bullish,1,1
Very Low,Medium,Very High,11.182352941176472,Bearish,17,17
Very Low,Very High,Very High,10.974999999999993,Bearish,8,8
Very Low,Very Low,High,7.829166666666669,Bearish,12,12
Very Low,Very Low,Low,6.555555555555557,Bearish,9,9
Very Low,Very Low,Medium,8.92307692307692,Bullish,13,13
Very Low,Very Low,Very High,6.199999999999999,Bullish,8,8
Very Low,Very Low,Very Low,6.025000000000003,Bullish,10,10
